"","x"
"155",-4.24703962088868
"156",-4.62674958411272
"157",-9.63520007653339
"158",-8.19740643817489
"159",-29.0581316794896
"160",-39.1439465808988
"161",-35.9080442427357
"162",-19.1977386645138
"163",-21.3828122933253
"164",-24.6356010093789
"165",-39.1439465808988
"166",-20.76087138618
"167",-13.2476358092453
"168",-8.89031292257457
"169",-6.68569854043384
"170",-9.81948169950303
"171",-14.9926332196242
"172",-14.3783099490529
"173",-14.622602870289
"174",-15.6553973966482
"175",-14.0374691414569
"176",-13.8738365533225
"177",-12.7653375789852
"178",-11.3797594944043
"179",-6.60408020845875
"180",-5.25572786205548
"181",-5.40120810319462
"182",-6.13262436058783
"183",-7.24258171101222
"184",-12.1396277846185
"185",-12.665764994994
"186",-9.87149068977901
"187",-6.48566991245477
"188",-7.2260607347696
"189",-8.75176779398177
"190",-9.1099556757659
"191",-8.54578461895518
"192",-6.09211726042907
"193",-6.26691541285318
"194",-6.35219595634591
"195",-7.40653789138348
"196",-8.26136367326925
"197",-10.7616929494789
"198",-9.24286342985197
"199",-9.53945706242995
"200",-11.6733997203386
"201",-13.5195060283746
"202",-14.1944630179976
"203",-9.32364246967235
"204",-9.99672045973784
"205",-4.54148628254748
"206",-4.95910797905484
"207",-5.25754977883355
"208",-5.94044251192453
"209",-10.3264309944364
"210",-14.2850390924123
"211",-26.7314551736043
"212",-39.1439465808988
"213",-39.1439465808988
"214",-39.1439465808988
"215",-39.1439465808988
"216",-34.2448184132952
"217",-16.5770212191427
"218",-13.2761575038756
"219",-10.1902020953616
"220",-6.69639061724978
"221",-7.11363878871167
"222",-9.93636963698513
"223",-11.1665169725855
"224",-10.6556409501258
"225",-11.1366414766303
"226",-10.8642370442972
"227",-9.50417600553334
"228",-6.87505751113162
"229",-8.12995148894533
"230",-5.72549013391088
"231",-4.67403985080782
"232",-5.12047799960655
"233",-5.83077120952583
"234",-5.09358049715073
"235",-18.2751622039229
"236",-37.9973281941896
"237",-39.1439465808988
"238",-39.1439465808988
"239",-39.1439465808988
"240",-39.1439465808988
"241",-39.1439465808988
"242",-39.1439465808988
"243",-39.1439465808988
"244",-39.1439465808988
"245",-40.7526840165614
"246",-14.8031925057383
"247",-6.64754544624364
"248",-7.09920493759937
"249",-11.5301601052919
"250",-13.7503667180628
"251",-12.4598901719911
"252",-12.8210528838595
"253",-14.1138291687636
"254",-14.4298857923101
"255",-16.8924150008996
"256",-14.2348969276416
"257",-17.6414572827495
"258",-18.2771958547669
"259",-18.4370063081847
"260",-18.6069705115231
"261",-15.6425448113255
"262",-12.4862523851776
"263",-16.6474086847338
"264",-14.19045089602
"265",-15.6551725975466
"266",-18.1742238737839
"267",-14.3596894747282
"268",-15.1587140139087
