S,E,I,R,H
73762.45337142856,602.2316857142857,456.7397571428571,2369780.6796772997,278274.40855714283
75489.8085,563.0865285714285,349.1396142857143,2378919.2390990807,985.1553857142857
78329.7996,387.73981428571426,231.73904285714286,2387091.1645352836,529.2417
79981.60667142857,519.2834857142857,308.0714571428571,2395953.7877751794,694.4435571428571
81110.57647142858,752.5290285714286,444.82507142857145,2405178.1461802702,994.5559571428571
82037.98968571429,970.9875142857143,571.6492142857143,2414633.7218617783,1271.9816428571428
82591.66775714286,1215.2551285714285,714.6718714285714,2424424.6000489034,1585.1470428571429
82637.00355714286,1519.7055285714287,894.8477428571429,2434631.7171001327,1984.9681142857144
83635.61442857143,1018.0890571428571,753.4014428571429,2445020.8957612594,2140.177842857143
84382.3373,1187.9751857142858,698.0552142857143,2454908.3621864375,1654.794257142857
84728.39688571429,1422.2716,833.2835142857143,2464954.745915788,1836.4984285714286
84743.65777142857,1686.7327142857143,989.4989285714286,2475282.0302359564,2182.2730714285713
84338.65215714286,2000.604957142857,1177.2882142857143,2485968.944692171,2604.3951142857145
83313.52664285715,2384.7332714285712,1412.0748428571428,2497158.7256281096,3144.849928571429
81321.58121428572,2850.9335,1706.0119142857143,2509197.0539050326,3848.970257142857
80744.63664285715,1972.7018142857144,1488.6783142857144,2521679.0975145344,4253.445028571428
81330.99757142857,1311.8962142857142,999.1265142857143,2533074.152673598,3127.5858
82535.57001428571,885.6224714285714,672.4617428571429,2543462.3769327835,2102.7802714285713
84170.04681428571,604.1138714285714,456.16954285714286,2553184.140646612,1418.5612428571428
85318.13254285714,825.8280857142857,490.8644142857143,2562654.1895168023,1136.306957142857
86194.37532857143,1017.2443571428571,602.3626857142857,2572363.695393325,1349.3805714285713
86691.91007142857,1243.5590285714286,735.3316428571428,2582420.4672619672,1642.9242714285715
87494.58111428571,1000.8168285714286,733.1740428571428,2592784.4251789018,1920.0537571428572
87898.15502857143,1297.5174857142856,765.9345857142857,2603008.387914169,1748.8842857142856
88064.10302857142,1511.7322,892.3576571428572,2613459.4397244905,1986.9415714285715
88022.17197142857,1735.4451428571429,1026.1029428571428,2624148.679060307,2287.0480428571427
88316.75888571428,1358.2200714285714,996.9111714285714,2635265.275490461,2615.0829857142858
88998.50478571429,1200.6969571428572,732.9403142857143,2646049.074553937,2050.5725428571427
88997.77224285714,1431.3828,846.7914428571429,2656756.843673128,1899.5546714285715
88563.54932857143,1724.2999571428572,1023.5453,2667789.3024080577,2294.489442857143
86889.90868571428,2289.4256142857143,1370.756442857143,2679626.73455449,3101.2655142857143
84450.80765714285,2815.6723428571427,1706.0592714285715,2692278.93118811,3918.7559142857144
81135.44644285714,3315.9936857142857,2043.538957142857,2705829.5994671816,4794.0675
76502.68781428572,3829.7404,2417.023857142857,2720638.5370031386,5845.9078
74231.4526,2553.515414285714,2029.9779285714285,2735615.5560517367,6083.550742857143
72949.12022857142,2332.938728571429,1522.9045,2748659.7414460857,4305.325357142857
71502.76727142857,2299.654042857143,1501.175742857143,2761145.4506418207,3832.096157142857
70203.92757142858,2202.542342857143,1450.884242857143,2773576.036337551,3744.5632571428573
69193.37325714286,2026.7247571428572,1344.9935714285714,2785769.576147599,3509.8929428571428
68529.07897142858,1814.4377714285715,1210.9471428571428,2797678.8015562203,3186.686
68240.71771428571,1594.7317285714287,1067.9895714285715,2809138.3751648143,2827.620414285714
68990.66128571429,943.8472428571429,774.2962,2820118.2871074523,2395.6304571428573
70541.07001428571,501.8429,418.32065714285716,2830063.705538025,1463.1743571428572
72375.1023,271.94095714285714,224.89002857142856,2839297.388463742,784.1383857142857
74356.35811428571,146.4692,120.15738571428571,2848115.50989579,415.19338571428574
76363.22715714286,134.8231142857143,87.50845714285714,2856628.8485365277,236.30025714285713
78386.76678571428,132.96047142857142,85.25221428571429,2865031.9532366656,214.32975714285715
80468.11617142857,122.72105714285715,78.03544285714285,2873247.9277746477,193.49257142857144
82521.14942857143,97.30332857142857,74.0147,2881482.238068838,199.97324285714285
84604.46127142858,100.43358571428571,62.868657142857145,2889463.1898553716,160.31307142857142
