S,E,I,R,H
82023.1,866.3,505.8,2414819.148275721,1123.8
82732.2,1116,647.8,2424450.1948086335,1458.9
82985.1,1417.8,824,2434456.3739321665,1827
84034.2,985.7,723.9,2444684.200688143,2080.1
84611.5,1234,729.5,2454601.7298832717,1701.2
84570.3,1600.1,930.2,2464838.0979155926,2058.7
83912.8,2029,1188.8,2475571.31965476,2632.3
82213.8,2558.1,1526.9,2487186.6900204355,3375.8
79536.6,3137.9,1890.3,2499704.2603861103,4275.9
76065.9,3611.9,2238.3,2513159.480531047,5216.5
74516.7,2406.8,1879.7,2527081.914283361,5568.9
74664.2,1536,1202.1,2539313.872972951,3913.3
75584.5,983.7,769.9,2550217.931165196,2500.9
77040.1,635.3,497.2,2560241.870873658,1583.5
77845.8,820.6,490.9,2570131.7145628454,1214.3
78783.1,921.8,571.3,2579901.477763502,1321
79307.7,1062.4,652.9,2590068.268002917,1515.6
80193.1,805.7,620.6,2600393.5971679944,1675.4
80783.7,1014.3,610.1,2610561.895010913,1499.4
81194.6,1126.8,693.3,2620912.9326126752,1633.6
81521.1,1282.3,772.3,2631356.69911613,1830.3
82342.6,955.3,713,2641926.2656195858,1951.9
83513.2,837.9,534,2652096.11660692,1551.4
84199.9,1015.3,621.5,2662196.090154995,1429.1
84606.3,1184,722,2672588.396997855,1702.4
84699,1404.3,856.2,2683217.325297817,1972.6
83711,1784.5,1077.1,2694678.870460791,2518
82158.2,2137.3,1287.5,2706741.5785545246,3047.2
80311.3,2455.1,1491.6,2719129.9890726316,3568.2
79604.4,1693.8,1333,2731799.301998201,3855.3
79148.4,1679.9,1053.8,2743582.604905179,2922.7
77782.8,1932.8,1212,2755521.447700673,2987.5
76742.1,2006.6,1264.7,2767419.9904961656,3174.5
75658.8,2051.1,1318.8,2779305.967737454,3287
74666.8,2048.3,1320.1,2791198.0654447298,3334
73554,2058.7,1348.8,2803080.3141835895,3358.7
73739.3,1341.7,1088.4,2814657.6918407306,3239.2
74998.5,779.8,626.2,2825120.439110938,2155.5
76557.3,458.9,374.2,2834778.921756072,1271.4
78379,284.1,230.3,2843845.0945930686,738.5
80162.3,287.7,183.9,2852580.5072679655,501.2
82020.1,287.2,183,2861146.6327068745,435.3
83813.6,307.1,186.3,2869609.800449669,450.9
85643.4,247,189.8,2878094.5055242763,491.5
87516.5,266.6,158.3,2886289.5533731496,414
89472.2,271.5,160.7,2894382.8012220245,378.1
91140.5,306.5,190.6,2902473.718113671,442.4
92914.1,253.9,193,2910555.3711102763,493
94846.4,201.6,130.2,2918337.39673063,351.6
96688.3,238.4,142,2925977.5132255917,336.8
98308.3,317.3,182,2933607.781094402,402.5
99734,403.4,233.4,2941294.852688217,533.5
100660.5,624.4,371.3,2949146.4528594757,825.1
101291.4,852.4,495.2,2957132.0044682543,1107.5
101529.2,1138,655.6,2965352.0103239873,1434.6
101856.3,982.4,712,2973808.9668606715,1892
102195.1,1114.3,656.8,2982063.0517816427,1666.5
101904.9,1435.4,855.7,2990233.038159252,1884.3
100936.5,1849.7,1095.8,2998946.824536863,2437.9
98984.3,2394.3,1421.9,3008176.016660451,3179.4
