S,E,I,R,H
73750.0741,604.373,458.0976,2369789.5597900804,278272.82675
75473.6366,565.2286,350.32215,2378932.0863900925,988.3197
78425.67885,386.58195,230.858,2386997.3241905817,527.51985
80011.69575,520.56635,308.7251,2395921.7621890074,695.6009
81127.90645,754.34625,445.48365,2405158.340401674,995.8931
82048.8353,971.91655,572.36515,2414621.2312747804,1273.11225
82597.18505,1216.54825,715.3262,2424417.1353089176,1586.2554
82634.6152,1521.4757,895.72525,2434631.4577828716,1986.98175
83631.08335,1021.38435,755.7973,2445019.735687274,2147.7206
84375.3929,1198.7556,704.734,2454897.847383291,1670.72125
84636.5757,1454.90745,852.566,2464994.648764747,1880.4256
84413.2816,1765.0043,1036.80955,2475486.824204844,2290.66145
83593.4442,2141.93855,1264.7423,2486485.364970721,2810.3246
82040.38615,2577.6923,1535.40585,2498115.5760865347,3445.02785
79630.0839,3051.7568,1841.36185,2510552.377980707,4197.42845
78841.0883,2088.8077,1590.11225,2523365.106032809,4590.39035
79337.4731,1370.2785,1053.5722,2534954.8491735114,3333.86495
80497.2824,911.42755,698.3973,2545448.923915946,2209.5341
82111.79795,612.4691,466.8246,2555223.379223376,1468.52125
83257.6244,818.6993,491.352,2564721.3388639954,1153.7063
84167.94015,985.5846,589.2182,2574434.934814407,1337.99235
84772.8,1172.09675,699.79525,2584446.5760034597,1584.5515
85751.6159,919.1434,678.0382,2594664.199669011,1794.52015
86440.5074,1163.1385,691.6147,2604674.734410533,1596.20905
86778.0549,1351.1897,802.71525,2614995.672763663,1804.21335
86662.55645,1546.65425,920.5524,2625802.636016518,2072.1205
86957.9974,1179.27415,870.65315,2636929.2409193716,2302.58485
87854.89815,1009.9109,620.0489,2647496.3586566336,1748.8712
88447.3125,1189.07725,706.1652,2657690.235205355,1591.30715
88472.81125,1464.62815,870.0511,2668293.2064985866,1954.81105
86772.6993,2065.63775,1237.67375,2680100.814499681,2806.16935
84641.3771,2632.8484,1594.7884,2692382.456560924,3661.54375
81535.0959,3177.5034,1954.39145,2705657.5878045186,4577.47515
77182.47625,3653.74335,2298.7278,2720253.0416742177,5539.3027
75114.46615,2451.3014,1941.34395,2734923.390498901,5790.71055
73908.5334,2271.88565,1474.8478,2747809.43805277,4143.1916
72474.3986,2272.50585,1476.7329,2760225.4103489374,3742.17595
71148.3249,2209.1131,1447.4335,2772628.518994829,3710.05855
70100.43245,2065.00205,1363.49095,2784805.742284473,3531.8235
69406.56285,1888.77955,1253.86705,2796684.0559920343,3277.0123
69094.86685,1707.8385,1137.8078,2808101.301030683,2990.2393
69891.4358,1039.6328,849.57285,2819046.4503873466,2611.77155
71544.30885,569.7149,472.39035,2828938.5250096656,1642.90565
73491.8645,319.7219,263.05635,2838094.6790044275,910.6985
75561.35105,179.79895,146.62865,2846850.7159408676,502.9896
77544.88625,171.949,110.8834,2855386.6886152476,297.1193
79523.92995,162.9581,103.9281,2863846.1165564787,259.16605
81531.21295,144.73415,91.49945,2872149.3538973755,225.5476
83568.33365,108.26695,82.0195,2880416.085422343,219.7476
85603.7359,108.52095,67.67695,2888451.019570949,171.36675
87627.50825,108.99535,67.16755,2896483.5300694876,159.91415
89599.6219,135.59695,82.883,2904293.21626311,195.0458
91610.99005,108.632,80.09585,2912116.653208982,206.8197
93622.5817,104.2182,65.95705,2919722.839777707,194.7394
95417.1327,174.0339,104.2467,2927350.79992463,239.0513
97232.61485,291.82805,173.54415,2934717.3940440724,391.77095
98118.3908,456.09715,270.44015,2942820.7245870656,609.0342
98692.11525,710.5234,420.854,2950979.1602070364,941.70935
99113.0118,963.7253,570.1657,2959124.1016686107,1274.8431
98720.8793,1327.23455,787.3235,2967839.372973829,1764.53
98450.39255,1140.5887,845.4245,2976923.261110422,2286.68425
98188.1968,1297.90275,781.0273,2985762.124929707,2027.9656
96974.8421,1730.9891,1037.20375,2994686.0032067816,2355.8708
95289.49065,2162.94205,1305.6959,3004070.695937037,2992.2156
92822.40115,2614.1321,1595.6587,3013944.324710534,3705.95335
89739.75525,3011.86865,1864.6384,3024473.395492898,4408.1746
86497.04375,3266.237,2052.61375,3035183.606158285,4950.5355
84800.9942,2327.4804,1815.11565,3045880.8312134417,5151.49595
85072.41805,1390.24435,1112.38535,3054920.3407023577,3692.12035
86146.8445,842.9039,672.7464,3062368.0190401236,2240.04995
87682.95345,515.38675,409.44575,3068853.792383129,1356.10065
89098.69705,538.36655,338.60375,3074729.6658713343,887.32475
90413.4841,571.5557,356.351,3080554.0778030404,860.04175
91673.30605,598.40285,371.51675,3086203.052250588,889.3737
93097.2618,479.1475,353.30415,3091864.744099651,906.18855
94626.4433,476.8272,293.2958,3097054.1798716374,740.72565
95852.9392,533.25855,325.9893,3102394.847745983,764.98385
96628.19795,670.7652,408.79225,3107808.3809317583,954.3334
97486.59685,622.2198,452.5641,3113314.9484486463,1137.584
98812.4632,484.98475,316.14415,3118427.1115912823,957.3422
99532.8787,676.41175,408.44965,3123486.7827102114,949.0746
99476.2458,978.6475,590.79,3128980.830485897,1360.0383
98696.93225,1290.60255,781.99005,3135029.344716303,1806.6764
97797.8162,1588.83055,966.5731,3141128.863051125,2244.2895
96536.74045,1879.7204,1150.19615,3147402.525859638,2687.5901
95102.5425,2120.93915,1306.01655,3153888.166320759,3077.28025
94549.73525,1583.6385,1206.51085,3160285.831564026,3326.9844
94690.7801,1433.04085,901.1067,3165808.840157039,2524.795
94362.11545,1582.4379,980.418,3170853.7516113203,2337.0518
93460.61815,1754.21615,1091.3528,3176407.7466997416,2609.74415
92353.9497,1912.24775,1195.18975,3181977.069525657,2877.47815
91014.46185,2051.0088,1290.07125,3187751.4923712662,3129.8246
89668.25835,2141.5866,1355.3727,3193449.9532860955,3317.01285
89142.16085,1569.96075,1215.19665,3199096.004450398,3377.64595
89989.80235,924.5651,737.96315,3203666.78846637,2439.63015
91336.3038,555.6638,441.79765,3207139.2873104634,1463.3091
92947.9511,336.2785,266.07995,3210010.245051943,875.49555
94450.9118,333.175,208.68225,3212473.708283477,553.8269
95818.93535,347.4915,215.34685,3214967.9573120675,515.3672
97173.59135,345.3887,212.8575,3217282.012945936,506.01015
98806.1585,268.6042,193.2266,3219409.9806788354,479.4833
100611.06985,245.05625,149.99505,3221119.3043733826,380.4408
101898.6067,299.27885,181.26305,3223174.800666528,420.3745
102961.05735,391.2907,236.12605,3225222.9817948765,543.9482
103967.54485,408.5981,289.32285,3227345.1256134,699.29555
105439.28535,277.20695,194.44535,3229171.395305936,598.94435
106154.44865,452.53685,269.9841,3231181.559422219,624.0122
106578.65755,667.91085,397.99135,3233304.532397797,898.23925
107124.0144,974.0288,578.6886,3235033.030810889,1302.60885
106535.27315,1358.63255,809.2337,3237720.894009125,1820.94315
105508.534,1683.55645,1006.54935,3240778.19358204,2278.6169
103859.04385,2053.24925,1234.9789,3244372.5293519334,2818.0417
100672.4056,2052.0651,1517.41695,3249630.498299701,3904.3782
99342.3906,1835.6278,1165.45535,3253881.4968001293,3397.2538
97387.86605,2143.9468,1324.5736,3257552.6784689915,3147.18715
94930.71025,2421.76035,1510.9354,3261705.6832578,3620.56945
92078.92965,2646.55295,1670.9455,3266203.086800304,4066.8597
89245.41465,2754.7506,1761.0592,3270813.4096441143,4358.22725
86585.52815,2753.024,1781.5467,3275336.281650889,4481.641
84916.45665,2093.8571,1619.01465,3279624.9212628016,4422.50235
85177.50265,1173.2239,961.54285,3282680.036929319,3266.0029
86122.7263,674.77735,552.2561,3284270.8208239125,1893.7552
87448.40915,390.98525,318.4981,3285062.0444949633,1086.6335
88783.8954,337.60145,220.2265,3285344.5480866116,640.4377
90014.38005,334.7909,214.33155,3285588.414605125,537.12185
91181.61255,329.84335,210.24145,3285742.2695074347,522.72995
92384.86675,283.4478,198.4414,3285909.26065881,494.63605
93696.6712,242.63855,154.751,3285872.2506956463,426.75955
94881.7759,280.22015,175.79685,3285793.9387212624,428.4406
95947.8869,342.2924,213.7753,3285701.995211856,516.85755
96899.36955,382.57775,263.57255,3285686.8756788056,639.9228
98204.09265,233.93885,182.4202,3285574.906379593,577.25185
98611.778,385.4499,238.44935,3285854.4577613627,585.02205
99055.9519,493.05475,304.35965,3286092.806803831,720.2919
99774.7788,564.34255,346.983,3286029.0848192405,821.1978
100354.08215,649.8372,399.1515,3286065.035847053,939.4183
100767.4958,752.81385,460.9993,3286135.611416349,1083.3638
100985.53635,873.50115,535.00815,3286371.688389299,1254.37925
101270.1808,781.21015,571.6673,3286681.4517749,1445.64425
102005.59615,647.4631,415.4962,3286770.124329456,1238.4007
102400.9662,777.55195,473.5346,3286635.0867992807,1110.35385
102586.0152,917.08825,557.88565,3286651.2347688503,1298.0613
102511.4547,1081.85015,658.4216,3286822.2639065455,1530.45
98623.4364,1675.91825,1034.4772,3290061.715864233,2442.45775
97398.0454,1926.4505,1195.45595,3291154.2920087185,2845.16155
96149.9542,1719.20355,1255.7193,3292772.9556830535,3169.13325
96347.9756,1026.0542,806.3725,3293916.6791685415,2597.70145
97026.3799,614.7303,482.58685,3294104.5632862383,1575.14215
98163.44225,368.96095,288.51135,3293530.7700507133,938.3722
99624.97495,326.3902,204.56255,3292240.084234263,575.4704
101147.6176,351.4549,215.25785,3290726.008921446,507.5008
102716.1759,366.6835,223.1686,3289104.2409452884,521.02175
104285.6527,361.13325,232.14695,3287494.3703287593,537.1673
106039.7332,298.1128,181.70335,3285760.66342806,479.24685
107679.5839,330.10875,197.19165,3283960.6281835837,448.77385
109350.1096,358.5778,212.7088,3282093.6286488366,479.19565
111070.3998,360.91285,226.71555,3280174.120253233,506.21315
113119.3303,207.00935,153.4211,3278144.0915697794,453.013
115058.0765,234.7863,136.62925,3275946.7790853274,311.1679
116898.1334,258.45385,149.1907,3273809.8784066867,323.92325
118801.42775,279.3306,160.3636,3271567.371068611,344.55325
120667.0812,330.8973,188.81565,3269312.100410145,401.61105
122511.6869,396.53345,224.6456,3267004.3185840524,474.01655
124380.70085,462.0005,259.99405,3264672.779110576,543.59245
