S,E,I,R,H
1283976.5875175314,28668.869967595794,17069.55952476614,1077625.249466911,1395201.6312426757
1532470.7093032098,23973.30574926487,9642.527412308085,1260052.8636247672,76701.72972768404
1086698.4647465406,6471.384013990732,2460.2077878268983,1050059.4292279098,11614.118037799371
1021171.1960922335,5518.336643509655,2084.8251106955327,1010388.4538986931,9001.309789186927
1037300.2329146808,7302.738673093624,2726.9296125206256,1040483.0288866054,11487.97305744298
1007144.731058311,9877.790406497827,3643.8278045802444,1019530.0402869064,15094.075247762314
977297.0092919805,13984.990730177858,5091.795383966709,990667.509659927,21701.857551055156
948465.5656619269,19202.976841139633,6986.409568975957,953756.7919273468,30122.044467663483
924541.8764945865,8926.04083123156,5134.350478301472,916772.7103514165,36226.35375238492
907936.8721576439,13855.52968607428,5107.833199820024,907983.8132484131,24389.338172898682
893835.8798162655,26421.15166157307,9359.926317293428,926846.9290635638,41719.96465317032
701761.6532772438,26354.814712895324,9424.156606830344,735330.3028738219,41136.54741341081
520932.74900536,20231.407865103058,7618.321040489565,500152.37340860505,32229.307467363305
501464.19576966396,24573.76001151067,9454.76075801535,395614.9946569246,42618.00371212296
670072.4556918961,30485.047246402333,12331.017904455224,428366.4105769202,60289.72385835289
847726.5736745672,12736.221215450778,8355.687889154517,606350.9505599663,64938.15158667653
952129.0259669302,5390.269189837025,3674.9119455972664,788524.0948683391,31217.508636429302
1002326.4430065835,2663.9299817965993,1806.4874082104056,903969.1710989964,13468.576291374542
1025189.8818220807,1576.3381529076482,1056.313902885138,968640.0738546847,6749.243037029358
1057699.0432081611,3642.144522066101,1534.3315355542823,1003394.2036445863,5739.751557015319
1113507.9566771996,6866.3706335717125,2688.6067775363877,1055168.113491356,10914.883128066425
1239855.9943620823,12480.277961375583,4763.310704532717,1157245.4018825311,20588.232335616914
1472223.5076409746,10388.178952697739,5955.146422431098,1374318.0427404419,36628.653946574595
1861811.883583168,23574.631687094545,8598.426497634848,1758058.3514421475,41721.9785426771
2007235.5245111266,40762.610251302896,14572.292091482364,2024702.588060913,66979.68131381586
1633729.3802690818,51809.68394513566,18512.561033129026,1701450.864002843,85700.04068641205
1320887.7486906247,16724.590997447318,9496.774666483336,1276964.4020277017,59381.505617158284
1055353.5804396016,8576.161242499616,3458.243909672981,1033498.8188008815,21737.773053842706
791453.3188049429,11529.253320363527,4478.5553316440855,760390.1195250867,18271.65664276958
692576.5617122797,16254.347224798774,6316.279743284652,600463.3333526046,27355.921246102367
888964.8285275227,25010.158904422744,9595.453645059739,838571.8876930621,43037.8420521002
961807.9325506252,33917.36222155106,13525.018307625402,910216.2720839998,62993.247207120694
1026036.3639959625,43730.80011668339,17809.598726976426,970156.4314910183,89434.49196770834
1141439.2137250828,53073.75975322397,22594.16076634829,1095024.7406769693,122614.29350226445
1172748.338377295,15994.38335126504,10815.863701382503,1138429.766832838,85392.89181082985
1110365.8542301117,14069.289612757828,6514.401226156663,1142456.9371334442,39692.76308513176
1028827.6329442275,17195.322205707846,7608.651596569856,1094359.062890729,39420.59932466402
961881.3390829198,18259.65416974855,8364.192935024244,1032643.5447746876,44759.23237391625
998845.0923385912,18840.110065400808,8652.94583648169,1071773.710629286,49162.1885479248
1019799.3850816862,20580.69023687171,9409.030847852388,1152162.4624850668,54840.16433157639
911446.2914895775,23481.248069513356,10560.616363615689,1109670.0313625035,63245.47538320646
603992.3235131579,7566.696444619956,5194.753083951653,692720.096609273,41706.54157205605
368261.17513319675,1661.5278226311186,1224.7457059953192,378279.6050870297,10530.379744577258
287585.4456284417,565.7273757463929,437.0372034501641,282964.69366058084,2965.468720113529
289147.77470773464,277.9644210110519,214.3861908195412,284867.547194157,1336.8376813615616
349075.74976604717,396.2329471248471,196.6490324491216,343707.6091710187,821.2441629181787
359486.1441181215,476.9174255687761,229.61486772088324,355596.1852680406,920.8200771013503
402051.42930890294,504.1346198409937,230.74532076353924,399880.56683234364,968.4318859843032
401855.6795217259,315.0421957497733,202.48450822543674,401013.84075482725,984.4376485924431
415106.4453332004,375.65808569428214,169.3084339191951,415128.5625121169,686.0371555552749
435800.9013720082,453.77927064102926,192.9950825441264,436304.42017075774,758.2231067953412
420708.9693889075,581.9061741862114,251.1542520225973,421173.4261532475,946.2007336266878
431592.4851889001,391.93295864543353,235.1215780164021,432304.8333756597,1113.8819716885807
408396.42763736105,313.2975402370094,150.2132784139247,409148.69080023805,744.7015705885264
409861.6483200113,829.2193343642101,340.68722811140117,397233.1651616566,1283.8022379519002
208914.5896322591,998.0033347267389,431.4858067303322,194615.28782719027,1362.9054433696679
15170.251778066293,1323.9764462598084,581.7307776488851,8951.335009311388,1751.5623808965631
16210.246519763343,2482.945881871567,1045.8228629831522,6100.081579079182,3348.511005540265
16723.208654182858,2441.778316825867,1097.025441582069,6911.460022191509,2833.1462693034723
51176.352364516075,5453.136318005918,2284.4927199959975,18072.959024548323,8246.134656322865
54870.991078030995,3085.2445794189534,2006.3301472848648,27095.21965362249,9818.660336656852
42522.35399270014,3354.6590955322804,1523.9873324441169,21716.8355855287,5409.595503213054
53257.914694173014,4456.249598417492,2034.3276392794655,27346.58942886912,5707.88957191858
114986.07190334516,8323.734646242307,3673.58516501824,52851.834977188504,13930.711119556014
150288.96749905165,9922.99765466035,4533.2820516926,71756.52741881422,17698.275884091596
237379.2442559727,12068.791225151224,5657.542767448371,124196.84652056532,24715.899486071838
385452.4828031414,13403.2169182834,6600.782496234737,229888.31976378663,31852.36896172553
529496.3744067125,7081.589300242493,5151.25751231313,389558.8511615584,34547.150739927114
620081.8804325833,3062.5964478123897,2380.9270284289287,536276.0234483677,18314.672604790216
680194.6299647979,1625.6821673058685,1239.2658679908927,634694.021413368,8032.021867403634
716399.4572785618,991.2634526101324,715.6052980149152,694306.4118935528,4245.111171558584
721575.5831535462,1583.027889872004,765.0768320816024,708299.1352155346,2971.7517778988868
717596.243139452,2516.599604277823,1113.7532074103833,702935.3598495818,4560.222150107492
741877.6356233564,3389.0353087429485,1449.5160702810124,720726.3220451829,6381.825579276422
797456.2927140676,2328.515534674211,1389.2196276913842,785109.671134553,7067.1407862168035
842138.9984405964,2599.5858389694713,1084.8001807990438,842924.6552075511,5039.568672183545
838510.4889316125,3425.3555433671554,1381.420081314069,847911.8139602594,5800.418896934852
782167.3775998779,4531.038363908205,1847.4249892394619,785710.4692344579,7748.385649032401
773764.4876213414,3613.805347144858,2054.8233371668607,773521.0418151683,10154.39794649491
764895.4863314208,2403.4909522976222,1136.0923402569974,766186.2236303821,7383.568664423214
771543.3518459724,4178.37411245557,1698.4005384244194,772186.0603818068,6719.198635091802
919547.2373796207,4624.091106492847,1968.1279142732226,897961.5786945673,7294.744648232407
756530.1703245166,6410.461656322834,2709.1215580678977,739171.6553466836,10154.903644182223
708187.2803655282,8742.693168098413,3671.8660133982,687183.7880140758,14796.704625208746
737996.8209323417,12581.286175246263,5322.4996691434535,723426.3376736752,22259.80021752095
703390.9611268931,17073.10337115855,7163.856677273874,635585.9617476817,33354.91671661322
714687.1529745853,9426.516831119076,5986.955691182063,595809.7390509323,39964.887321803755
