S,E,I,R,H
73765.42655,600.40515,455.37135,2369780.9014400807,278274.6136
75495.51185,561.57035,348.0413,2378916.1502400925,981.8553
78356.82945,384.3784,229.7916,2387069.443540582,525.06825
79974.3376,515.93325,306.25025,2395966.228289007,689.6713
81118.24965,752.53505,444.5217,2405170.7703516744,994.20135
82046.95155,971.364,572.1665,2414623.86622478,1271.9152
82603.855,1215.696,715.1359,2424411.5079089175,1585.8269
82650.5833,1520.5346,895.3926,2434616.7634328716,1985.76405
83669.58685,1018.3406,753.5078,2444986.5654372736,2139.9371
84485.5856,1182.09735,694.36865,2454814.6782832914,1645.63275
85004.53365,1405.97655,822.2731,2464705.9146147477,1810.8433
85123.85115,1689.00355,988.9353,2474900.129654844,2174.39795
84533.6753,2040.5595,1199.53325,2485711.7219707207,2649.0758
83349.72655,2425.4633,1435.5446,2497058.3259365344,3195.89005
81415.71155,2879.4641,1722.60045,2509057.8044307083,3883.56325
80925.628,1995.94505,1505.2879,2521458.2533328105,4296.59395
81514.3473,1334.781,1015.94095,2532851.1037235116,3176.778
82666.5656,905.8456,687.46355,2543296.156415946,2147.6746
84194.0429,619.8086,467.9437,2553132.675673378,1454.39655
85149.53985,843.6649,501.7256,2562794.084213995,1162.32605
85724.70975,1017.28605,603.5684,2572832.113564407,1355.9123
85967.04035,1194.29035,708.8521,2583221.0852034586,1591.3714
86696.26135,926.61995,680.8744,2593709.2414690107,1792.1924
87142.92085,1180.72055,700.0374,2603946.316210533,1606.3933
87342.12445,1387.78335,821.64105,2614376.083763663,1839.65815
87336.34815,1601.73695,950.35765,2625043.956366518,2129.35145
87938.9651,1229.26125,903.5133,2635865.4259693716,2376.6855
89171.437,1048.0357,639.3524,2646122.391506634,1788.66435
89838.81685,1253.72925,739.1931,2656201.050955356,1651.40185
89747.4518,1566.47785,925.2319,2666861.5354485866,2060.09475
87778.21325,2153.0871,1284.17385,2678961.35109968,2890.61405
85298.7184,2713.0306,1637.88165,2691601.8398109246,3743.1263
81942.603,3255.0198,1998.0911,2705128.864654519,4664.2869
77124.27335,3794.7711,2387.60735,2720081.3372742175,5751.77625
74848.2111,2539.6111,2013.4659,2735029.2138989004,6010.1558
73553.94735,2339.545,1522.2447,2748048.9678527704,4282.768
72047.97955,2325.033,1512.88905,2760563.146098938,3846.6561
70672.3321,2240.5548,1471.6084,2773048.895194829,3784.68675
69545.3966,2066.90125,1368.3609,2785354.0089844726,3561.1504
