S,E,I,R,H
1293171.7108231357,28513.220002977458,16779.950395717224,1090004.0080305755,1413352.7586057724
1540625.0155795545,23668.50623962198,9552.295132034214,1271747.5859937351,75821.7847440266
1094995.550499423,6408.987033249137,2400.825967275877,1045031.4043026515,11427.0396134582
1011030.9454556591,5180.68668472418,1970.2574318690843,998458.6530426466,8403.290692284625
1020749.7292537406,7225.107285924393,2717.9866470298794,1018028.2868063329,11352.086499834943
1007309.006277906,9812.159973908678,3650.097549574978,1008767.8180189856,15169.45845923293
979593.4541309512,13733.402126066323,5093.915415248316,982516.8320350918,21274.49572253604
970073.2030880653,19359.35784764237,7170.86775082504,960438.9001958116,31035.493998859853
967356.5184188052,8910.975730026581,5115.964042202099,948094.2507234726,36306.64571422334
959668.9753709644,12960.748584626715,4813.311919105947,940598.2516160909,23018.069253940128
897508.1108202535,18751.45995037497,6890.908392357083,861306.5198351783,29675.437198569925
853073.0456095514,21983.364687234312,8239.880851792514,748279.8196243567,36306.58684693252
954020.2647570668,23095.0559087954,9048.039012528145,769333.5533311405,40849.601414062585
1125498.0276343818,24033.894336654328,9699.730602127567,903732.8078253238,45618.70382512897
1238575.8173324452,26729.265501652557,11187.84742244859,1028348.4632100436,53673.785713285826
1254597.7524677862,12076.330692374546,7773.914331014059,1137377.2693288352,57563.105514713476
1239448.3244133233,6054.545162898174,3900.384224971248,1195714.4988642314,30877.974476633713
1207492.7435207777,3534.677418630939,2280.5522773638686,1203737.9877025613,15968.015828541424
1172155.1315236154,2289.3615776388942,1434.1075653382659,1185393.4301715146,9449.544600270006
1113172.1210764325,5426.62983868194,2120.7477959497874,1147971.6624496176,8451.173117153954
1059726.6349145882,9746.662065780833,3723.751562578158,1100677.1169084483,15334.393876071355
1066061.2153885576,16477.31772998424,6101.768438999491,1095451.2774533457,27061.89228260447
1133177.7943764944,12123.469056330297,6813.859365245694,1141950.2230985307,42879.969967935904
1243855.7906245668,24750.26382386867,9071.519650982442,1210045.0494699706,44600.02222230118
1383200.3136443668,28464.09159968986,10599.338802877583,1244461.4026598951,51558.92532542673
1266275.4718116317,21636.892993089645,8217.666795717329,1162678.214121687,38466.86162327905
1103419.4303231072,10447.769246439862,6021.99024130957,1049388.2816818352,36973.06303471164
1055397.258126094,8084.549377508846,3376.4998165883476,1021069.5040810104,21704.947488171914
1048756.0442256487,11388.159753177682,4369.7513985077585,1029464.0026365775,18273.199257400298
1015289.4024401114,16326.4254792639,6162.621017988455,1008593.4630863495,26485.192186649307
1051433.6953475578,23065.025991139624,8973.65877964901,998904.0301575059,40332.318011778145
1058041.5725011015,27264.003770666113,11122.258968788345,958384.0067585756,52694.939317355944
1099243.93375569,28070.708924686165,12094.776077901344,960581.5070863285,60382.22075214725
1122304.8221050072,21936.99044796002,10388.043613358104,976587.5660570115,54833.40185293279
1142986.8069810565,8980.91546833347,6435.853748764976,1077705.0694362728,47211.996431418724
