S,E,I,R,H
1308189.395774884,28808.882147585628,17003.606329493956,1094656.7597586936,1393779.2806590707
1562295.3164253926,23953.289415348412,9576.763832501632,1284194.8939924464,76595.36433012698
1112293.9262590061,6121.833105095316,2284.0000694434607,1082749.7176356004,10950.99354161468
1028686.3618443287,5211.700679471479,1984.410745474767,1028821.7825439244,8434.400376328802
1053200.7794638441,7223.391141054571,2706.446751447565,1053113.7995090135,11347.328274591144
1026662.8760463984,9963.892198609947,3722.9007227861516,1035615.4400498021,15483.95230657583
984453.274538725,13927.36655232768,5131.182890334571,994867.3409354393,21696.33255301772
950557.3774299849,19473.81019334977,7113.202025341305,948686.883933951,30790.44860002737
937069.8177479596,8790.79243126156,5063.424710395514,921514.2293189039,36235.63392528632
953083.9831718041,13414.959520953516,5007.344414398208,916608.4493599104,24154.110582966576
1090266.15357535,18411.490374616274,6801.9735150657925,984865.0388930559,29967.652227721133
1097788.0687971225,20296.881181456618,7624.1756226923235,1007622.7990399558,33223.336752635434
959115.8014599836,27008.24717210855,10092.863537614361,872226.9957989849,44939.27921832086
1067838.0096755808,36460.04675544776,14044.923657022862,851831.738920145,67313.6186419294
1371240.344063798,40031.196971038924,16269.969908292875,1042951.2836329732,82472.46712279372
1561250.6980509106,15527.97202909891,10077.912109195448,1339457.9092105478,79054.89151797364
1641830.50380792,6829.04599129956,4441.423734284245,1551853.3208204801,37294.39643582185
1688480.6890310831,3851.0703141557,2394.336888241905,1678435.2949271838,17860.176923686173
1726276.7692980745,2537.8699595379558,1560.5703588279534,1764204.5801859486,10585.477571976153
1714598.8160527842,6898.239719975998,2550.512730276531,1826139.5065741988,10262.419862390527
1570121.5257812208,14397.990024898758,5110.792161048091,1754021.8823724862,21571.39637852885
1298367.2999868796,22961.580225888785,8234.686959937999,1456604.5986140887,36293.50163712184
1168836.179455151,12563.522488121878,6918.1727332766395,1211289.3954872803,43671.865075493966
1165623.9409823348,16808.00315785529,6215.121957337864,1183974.6879649567,28787.649097564732
1222597.5598401886,22011.942209888024,8101.189664380719,1215334.0225147957,36492.86683191929
1460087.3723102033,26012.465377966375,9772.89678131657,1371356.1762312523,45018.066736234425
1505000.3671003443,15468.195208197752,8813.548200519972,1415129.8351596403,57396.995939546316
975697.8722246122,11626.832667143377,4712.8746579729,895275.421781078,32528.8599320741
474562.7910456301,10132.241756525305,3975.953010040488,376521.53926032555,16971.4051368329
453597.06442998245,12024.468832819184,4824.660155397792,324654.99220120825,20667.205332703998
853365.6388563842,24024.278427511294,9393.66500942803,704967.1944940849,44305.00394279466
1006695.290065947,34543.31512939639,13801.077797167429,835620.7559683735,68039.04130037491
1135289.2537536842,40376.04591025559,17077.30416599829,915559.7295332705,90267.45866132327
1244605.1638879655,26119.02625610287,12248.449698462407,1096325.1049120007,65369.96948441136
1109074.4825609163,9786.50308194404,6767.137394059716,1097223.9492958512,47068.31064189239
1013247.9062732933,10384.726611330427,4834.620452932714,1064876.3143230132,25629.351743586954
915795.5601098017,13705.215671783579,6169.078494022147,1014817.9398144315,28407.88382698139
803348.5166354218,16271.061850052612,7288.696484264248,919022.3648961558,36619.5690028875
701108.1188143789,18281.254661170893,8229.097006040343,805560.4277198252,44208.62831125543
593264.3404920328,16461.24616669836,7669.430580426452,638081.8613408488,44208.41389837234
539234.2760392394,11880.553780986611,5743.7803085929645,525450.1648390307,33320.545767085794
500166.5226994155,4033.3283113755774,2947.262151785066,476155.63703936304,21795.5030572504
458352.1478833917,1449.2045857392902,1104.435554217711,446248.28908004303,8807.815321862998
410640.70847090293,664.4043831966619,510.70729895494935,405597.5233321582,3399.0784634331903
369305.19549395377,342.3762671233548,262.6577545652278,367311.7768528432,1587.5944873143576
333870.9794992706,492.5533608580409,245.68144650982512,333028.3516410921,988.2409535576826
323354.09754926694,603.890836531852,288.3592074003689,322836.02779782895,1158.8338008800479
309443.4056597238,655.7870691034586,295.2866732311594,308590.45425071084,1261.0751283164248
312136.219934445,377.7395801690081,241.92412120356153,311225.2853581773,1206.8582347517463
317456.455640532,420.11683363918274,185.8171695559754,317205.08232730714,775.205370018498
337508.0715702881,483.33862468123385,210.9552155107746,337667.6312702735,816.7601499049933
320713.6439273068,609.9627750362507,262.7211303540168,319737.78998853936,1003.3596733811662
329988.3869310222,405.2988029801503,244.44134964499176,329214.3994758139,1156.0072711610583
306295.7869776272,319.9462000875085,150.97452791639336,305803.34752936655,772.6244793214545
218632.4321126068,844.6155974898794,342.4788547327375,218776.0043432569,1266.4185606780234
119130.51597677643,1044.8361542452042,443.6075288164352,105878.67985655351,1430.1523653157665
39715.41649833491,1237.2080123381215,542.5601677583883,36728.89055872473,1534.6073022051123
5311.771083491669,1041.0732055002773,525.0854858642927,2696.2706859729224,534.9066155707665
20903.614440159457,2704.053764265704,1184.3209184234247,7786.932443919866,3303.5804790239085
47042.7857903293,4705.681915095731,2009.3503850292573,19526.230286224585,6665.979421761055
45977.48875039752,2588.7455916570657,1671.9926452297602,25143.919500764954,7377.748857380341
51443.38403320189,3504.464114205718,1556.320502202599,29950.43877601675,5328.342710885502
13035.247554375204,2622.3323756187724,1344.8352285514304,9228.871710083316,1756.3761880869001
44136.0696744837,6040.289887684362,2763.470297824899,16517.19307801404,8158.4634286813825
114205.91880283688,9945.184499935058,4370.308981439057,45650.88940306803,16632.061166655767
218317.75205428043,12877.373788626903,5916.525341204524,103249.3975139532,25022.89725325285
378239.4457973996,14598.322785699478,7094.748512425625,212229.96627990805,33966.78238849685
527919.5071211173,7816.4826156407635,5638.262532966647,375930.8471701094,37510.12140114761
619179.9654941825,3424.1139306740524,2671.8549733261784,525866.6930873601,20317.96222618889
672192.6958082276,1795.2210695309577,1366.0079957972953,621035.8558097852,9120.701783799239
706848.4158767958,1097.4043121531142,803.7983732161731,680423.0912456756,4754.998651842583
752032.9011040591,1880.3474922146227,877.2784884019148,728856.4937791276,3448.813952687634
788538.0820300898,2991.2298886844405,1326.5134694235078,760578.1449803597,5383.863791749563
796783.430985064,4164.434460200534,1758.4737685859309,771282.6458434813,7881.877344907287
719651.9998915845,3193.873051242581,1844.9196115405741,707154.3517685855,9850.560191587043
623785.7112527547,3702.585523273648,1522.7961335567131,598051.8838909742,7558.108256510359
599748.5124459307,4242.969742384644,1718.1758982349013,563229.0848218169,7471.118522003572
630497.2010946086,5356.84688464171,2183.163603940217,600017.6122695113,9491.842241289543
636426.4703799038,4001.04789977249,2277.3745981673965,610278.9561445148,11543.296703712764
663657.9422979113,2567.2261579053934,1190.496912355615,647376.4344493081,8068.548536216769
595720.4481701062,4174.525945734785,1676.1208693209746,577133.7358426908,6731.314165405991
548912.4118645951,6169.141865733326,2526.9351641956678,522018.1481120819,10254.14666477077
349689.494979145,6812.6322160507925,2864.061627041361,333829.99298851646,10862.916562305632
269061.6713941663,10474.276757477823,4289.667068150901,246013.72284450114,17830.4866959123
318783.6726247411,14490.808791937203,6068.19853336379,247874.18648907432,26909.923141397012
462388.0653235639,18012.32972726373,7753.9317969798185,336644.24403371185,37466.92568867451
590873.6661362046,10136.321892094558,6474.338933106673,458516.9986557122,43523.22798938943
684103.644229961,8650.278514365747,3972.4585706260546,562768.0895427758,25571.56482255093
787254.396939594,10405.942292912196,4686.679823868698,644187.312131166,22693.29402541116
877413.680926124,11705.298526863855,5262.019422961141,730785.4267836467,25975.973505785307
965514.7581926082,12776.21575117765,5781.848404060185,816417.7700356987,29015.116789338666
1052332.7538686944,13302.425062730654,6172.9641446847245,910257.7108165362,31490.055770466
1141898.9237899533,13979.469715395851,6485.11465237262,1009646.0047926867,33833.53431665345
1185645.7212547609,7698.462239271975,5202.778681371591,1096695.651721363,33997.171654160025
1174354.9837666608,3259.5843182158783,2286.5110767438255,1137832.2237636242,18980.235545367363
1129532.343186926,1628.6448681533782,1120.8697589979356,1119697.4752333427,8107.294284791786
1099083.0288595413,847.847191437075,598.4878371018501,1097891.13532828,3871.1235600880013
1097822.5489925565,1163.438451672584,534.95003341168,1103522.603127906,2226.9397601854953
1150169.663556678,1710.0700145007174,745.163715935793,1161873.2284782145,2969.6858522825974
1306094.0120369052,2077.933812050605,868.8846808740424,1327412.8603205935,3655.635163695711
1531813.7257966814,1565.3813485049336,874.3066989249393,1571457.6407042737,4176.253182969187
1536215.5132291657,1414.8091342066964,578.9919545577302,1579486.3353677643,2655.71063824192
1557374.7162759064,1867.8150702510115,749.382896304811,1603619.6517542298,3018.5181993474525
1495408.1761948555,2550.993195969803,1019.8305638381859,1542670.0130246577,4086.818109382931
1285430.9629407872,2274.50775513777,1242.249468350917,1319654.5003733186,5571.708787749407
1467317.5603554568,1158.2374749712517,628.436009760489,1497410.0792199702,4227.4625771288565
655647.8139530981,2287.958767378373,931.2956318215918,660247.4703469584,3612.987752897637
488833.8455015152,2533.567053630191,1080.858106702834,452129.53173633624,3640.204448599934
322273.0365455233,3202.7606077804107,1354.4227458472542,326251.20408867963,4137.4733459773115
103694.63556888599,3324.9788233011627,1552.447193069652,84788.97953693765,4381.526111703098
150854.5848052006,6428.773191657023,2797.3510954522835,106598.76511336582,9908.977800079987
244492.21428822415,10364.567630291524,4460.549712995706,154749.5188727333,18492.396552205024
69910.7707364465,3647.6958268688168,2428.6509755462853,36273.47503391261,6782.807025128345
26292.790802637533,3109.2537430771804,1657.6936150707556,12377.026718773779,5481.10764657983
61903.602558125385,5713.48253502415,2702.398086294313,26557.776804840327,9217.626778778964
123773.54709953284,7946.247676823832,3737.3441016425763,59401.24333832718,15162.13617928646
204242.77701764766,9545.218186186847,4591.697169636034,110340.47735866679,20593.835910355483
313378.1815228543,10495.918531864249,5187.59988607179,190146.91912839454,25153.346891042114
440428.4472856409,10281.394396879856,5405.063227738909,297707.74214061536,27057.871871031082
