S,E,I,R,H
73750.40525,601.22515,456.04015,2369794.4339400805,278289.71765
75478.90915,562.0942,348.6152,2378931.6551900925,983.53605
78299.7579,387.419,231.46275,2387121.803340582,529.0554
79987.84305,515.9116,306.2251,2395952.7696390073,689.65745
81139.10135,751.1522,443.5249,2405152.2983016744,991.9887
82072.3136,969.1092,570.69245,2414602.23302478,1269.04705
82623.16445,1214.35125,714.10365,2424394.5754589178,1583.18325
82658.8626,1519.7054,894.36915,2434610.3367828717,1983.44085
83647.47435,1016.42145,752.0289,2445012.075987274,2136.81435
84431.55075,1181.6118,694.40365,2454869.163683291,1645.60215
84841.55435,1409.55575,825.3482,2464862.2396147475,1817.33115
85116.7786,1640.95425,961.51575,2474982.671054844,2115.25205
85234.19535,1921.33095,1126.38485,2485203.5788707207,2477.71165
84427.96995,2336.4156,1375.8931,2496128.7817365346,3042.92705
82461.8411,2857.69255,1700.31735,2508055.7295307093,3806.82805
81824.24935,2015.6193,1514.2065,2520531.039132811,4298.89305
82315.70735,1360.51095,1031.87845,2532008.0762235117,3211.091
83401.1221,929.6099,702.34655,2542522.9526159456,2185.9034
84889.71175,637.54175,479.88255,2552407.3348233793,1485.0946
85810.2756,869.9881,515.4339,2562093.3169639944,1188.08835
86404.99815,1046.48305,618.83085,2572107.3657144066,1383.912
86735.9334,1236.1124,731.16985,2582388.052353458,1633.1451
87537.1104,974.1408,713.5857,2592788.160269011,1869.64395
87991.72245,1270.62385,750.052,2602957.5967105334,1712.20935
88045.7184,1529.81115,903.09645,2613449.006613663,2010.0204
87619.01575,1803.0219,1067.657,2624442.704466518,2384.52685
87725.99195,1391.94205,1023.9956,2635795.236019372,2694.2664
88649.35985,1205.0705,736.8391,2646389.947156634,2066.45665
89086.4539,1450.4386,858.28155,2656637.6161053563,1923.19265
88807.93705,1776.28145,1053.1313,2667463.3471985864,2357.5258
86891.42685,2292.7575,1372.35385,2679620.287099681,3106.23965
84410.70465,2787.9501,1689.9614,2692362.854310924,3883.1709
81135.50495,3248.87095,2002.39255,2705937.8101045187,4699.3446
76615.03335,3684.2717,2325.34375,2720763.3402742175,5623.523
74339.9089,2470.27005,1963.7591,2735656.5639489004,5883.40905
73107.7435,2267.68395,1478.50855,2748610.7689027702,4177.0153
71747.8875,2243.68095,1462.61365,2760994.8655989375,3729.0028
70520.4048,2161.1031,1420.8282,2773331.054394829,3660.6153
69511.11285,1996.48135,1322.60565,2785504.467884472,3442.8315
68740.2354,1774.93485,1182.4708,2797535.624392034,3108.8564
68313.0745,1529.1147,1023.38475,2809176.240230682,2708.58755
69032.0329,896.02365,735.32185,2820163.7134373453,2273.2177
70638.2074,479.5143,399.1917,2830008.025709666,1397.3047
72593.9479,263.7408,217.99845,2839093.6346044275,759.1151
74736.62385,145.81215,119.48315,2847736.575440868,411.729
76882.98165,136.84965,88.6834,2856105.8925652476,238.4115
78932.8372,136.0363,87.0451,2864481.014106479,217.70285
81026.44075,124.9991,79.24345,2872686.117147375,195.88185
83089.8535,99.30455,75.45645,2880910.091022343,202.79125
85162.93605,102.6841,63.95955,2888901.373670948,162.92665
87217.64705,104.6033,64.4873,2896900.4635694874,154.10175
89192.83455,132.24565,80.9944,2904705.2435131106,190.9695
91219.19915,106.3899,78.6001,2912512.1819589823,203.30395
93233.0974,102.5196,65.1012,2920114.8785277065,192.42985
95115.93655,172.6272,103.62785,2927654.0216246303,238.0334
96758.41415,277.9868,165.69575,2935213.284394073,374.7312
98064.6583,418.1455,248.0641,2942934.7847870653,556.9825
99346.5528,642.5597,379.86325,2950433.6771070366,855.09895
100002.88405,845.6455,499.11335,2958423.36156861,1108.0533
99800.89255,1201.80555,709.85975,2966962.252473828,1581.8815
99778.22135,1048.2613,773.28145,2975759.9027604214,2077.31645
99682.72065,1213.7778,726.00775,2984406.745579708,1869.1295
98694.05585,1623.4676,966.2274,2993145.287306783,2171.82285
97230.92125,2067.7978,1238.15215,3002291.953337035,2806.44865
94864.238,2562.34725,1550.01935,3011999.9120605323,3558.424
91742.91505,3028.66125,1858.265,3022459.816492899,4338.8603
88317.3094,3360.8729,2094.6633,3033226.6550582866,4992.7496
86416.49905,2434.9339,1886.9551,3044086.0334134423,5306.446
86560.80675,1474.57845,1172.75795,3053287.2453023586,3861.0037
87571.1355,905.1168,718.66365,3060835.5978901233,2373.62585
89077.2606,560.6893,443.00905,3067380.6193831293,1455.9452
90432.1586,596.11325,372.69845,3073304.362921334,966.98045
91634.6428,645.2778,400.0598,3079215.4882030394,957.0428
92752.5929,683.95975,422.27955,3084987.4457005877,1004.382
94219.32645,538.87155,396.0416,3090640.2179496507,1008.3136
95894.1931,535.60555,328.022,3095692.9255216382,820.70975
97142.65285,598.89145,364.18655,3101001.3039459824,847.13805
97840.4578,734.24155,444.8772,3106496.559781759,1031.74335
98645.13265,673.64685,488.48775,3112069.0619486454,1218.93885
99989.7069,525.80345,340.3257,3117184.8676412827,1026.1276
100520.31255,718.663,432.2223,3122433.3249602113,997.98985
100194.9956,1009.27425,607.6466,3128214.597335897,1392.70445
99536.5216,1316.76235,795.3795,3134150.2061163024,1827.8933
98540.7541,1646.986,998.9598,3140295.383001125,2308.3801
97162.3434,1960.5402,1196.4517,3146649.847559638,2785.58805
95580.37935,2217.38755,1362.4743,3153257.4233207586,3199.2982
94898.09445,1652.526,1258.18545,3159816.910264026,3461.5739
94944.3728,1486.27265,933.4407,3165469.681657039,2611.31615
94521.6494,1621.9786,1003.5306,3170631.5643613203,2391.5045
93573.78435,1791.0516,1113.3734,3176235.724449741,2660.09345
92414.85735,1940.27485,1212.34725,3181870.9772756575,2916.21035
91036.92465,2068.18835,1300.4566,3187701.4646712663,3155.0403
89685.34795,2135.79855,1351.6411,3193442.3833360956,3307.7196
89183.74745,1552.39705,1202.24285,3199084.935350398,3340.6155
90034.34495,909.99855,726.2292,3203648.5463663703,2401.01345
91311.8924,545.63025,433.89225,3207181.6376604633,1437.54395
92807.7611,328.30885,259.81225,3210164.6724019437,856.3877
94221.4079,319.3407,200.39665,3212725.332083477,532.12755
95597.503,322.1807,199.90125,3215230.1460620672,479.62575
97141.95245,311.55715,192.02535,3217368.315545936,456.6462
99005.7888,249.3851,179.64915,3219243.146928835,444.64185
100843.619,234.6821,143.2298,3220903.8946233825,363.15035
102152.2285,292.8949,177.52355,3222931.302316528,410.5363
103225.0419,388.38435,234.01765,3224964.0119948764,538.28305
104252.8903,407.3079,288.028,3227062.3652133998,695.3996
105676.9884,277.19455,194.3557,3228933.7943059364,597.80155
106658.271,457.7267,272.5238,3230670.007522219,627.9264
107578.983,689.19045,409.08855,3232271.8301477972,918.5063
107620.2683,1010.13695,599.21975,3234480.137610889,1343.73635
106585.8928,1417.88325,844.25715,3237576.0002091248,1901.05395
105436.9629,1756.3241,1050.67925,3240732.8671320397,2378.47975
103644.8783,2138.87725,1287.84615,3244448.1996519333,2939.53845
100158.20645,2128.49155,1576.40635,3250009.281599701,4063.3903
98949.8972,1870.2376,1188.89695,3254215.938800129,3473.03235
96943.25195,2175.2229,1346.34775,3257944.2423189916,3204.94145
94465.9184,2439.52805,1524.9055,3262138.7373077995,3663.49275
91630.44815,2647.32425,1674.50675,3266647.2357503036,4086.7921
88826.305,2742.3243,1756.1156,3271249.889194114,4355.3432
86202.52895,2729.3533,1768.7073,3275755.7909508892,4461.6204
84569.08885,2069.45215,1602.28585,3280013.422812802,4384.1834
84845.94565,1156.25905,949.28785,3283040.813779319,3229.27605
85792.81915,663.559,543.92855,3284620.2738739126,1867.99675
87116.26525,383.50355,312.60585,3285407.5623449637,1068.508
88467.5407,329.69445,215.2482,3285673.788086612,627.6422
89724.1746,325.09155,208.349,3285894.3019551253,523.18135
90925.7488,320.084,204.33275,3286013.8013074347,507.9606
92174.57425,273.91695,192.12695,3286135.39845881,479.73835
93497.71795,236.18805,150.6903,3286081.715145646,416.5729
94684.6529,274.7475,172.70675,3285999.6244712626,420.6436
95738.34785,336.54755,210.5379,3285920.516511856,509.3454
96687.46685,376.7834,259.69865,3285908.4466288057,631.71585
97995.91925,230.7321,180.04335,3285788.6633795924,570.1819
98778.39655,374.97655,231.62295,3285705.1389613627,570.16115
99664.8645,495.0853,304.71365,3285481.509653831,718.6272
100372.9792,570.4911,350.0351,3285421.68376924,824.94195
100932.95905,661.30575,404.9647,3285468.877197053,950.95755
101316.8426,770.08305,471.1215,3285558.8732163496,1102.4839
101493.0782,898.95025,548.98175,3285824.723839299,1284.64255
101731.86305,807.0784,589.62805,3286175.9405249,1487.4471
102431.0639,671.4751,430.0447,3286306.096079456,1279.0755
102774.4309,809.06875,492.03955,3286211.6003492805,1151.3995
102892.0359,957.16255,581.87525,3286281.1501688506,1351.3781
102732.45025,1132.1657,688.69015,3286520.6842565453,1598.57275
98740.65545,1810.9343,1117.31845,3289726.639514233,2648.25515
97101.2544,2039.1992,1266.8326,3291266.9576587183,3019.17075
95696.4358,1811.6848,1325.0368,3293064.675333054,3352.0102
95921.48085,1095.1231,862.08495,3294218.392568541,2781.70355
96810.60625,678.21535,533.28965,3294206.1490862384,1740.98625
98141.83605,418.72945,327.6394,3293463.4797007134,1065.2942
99619.77125,372.67755,233.33975,3292170.2233842635,656.8981
101068.80225,399.413,244.98345,3290727.1405714457,577.48355
102545.7764,420.2704,255.8202,3289188.4019452883,597.6179
103975.46115,412.1311,265.14485,3287720.566128759,614.7861
105536.0126,326.66245,199.4808,3286218.0569280596,527.1678
106962.6471,355.5399,212.86365,3284636.4618335837,486.8352
108461.197,387.65485,230.91575,3282935.2572488366,522.2432
110091.53555,391.781,246.7314,3281102.100503233,553.92945
112193.1486,211.7595,157.40055,3279061.543669779,467.03645
114307.74485,222.11,129.6609,3276716.755385327,296.49005
116179.7117,262.27465,151.85655,3274521.8134566867,330.97425
118093.61635,291.9261,167.8686,3272255.0819686106,362.343
119937.08475,343.7434,196.49345,3270021.5729601453,419.81435
121752.58505,406.718,231.09385,3267746.7876340514,489.2929
123572.88385,475.86375,268.46955,3265458.2573605753,563.73345
125173.8259,505.49755,337.8917,3263353.448056123,747.03695
127127.32355,441.40265,263.3366,3261127.379163598,720.45695
128216.01775,718.4236,399.6639,3259183.1412934056,824.3748
128744.8123,1114.3155,617.82945,3257584.5923030414,1261.3653
127449.2536,1893.7239,1053.5685,3257188.706061453,2155.8879
125012.0636,2868.9965,1607.6015,3257601.453193387,3311.9947
121251.94145,4013.8812,2274.45535,3259042.719278193,4747.13735
116669.8408,4457.56515,2965.83445,3261960.2148002028,6530.4358
115378.6954,3081.64185,2261.3319,3264797.1305575105,6637.95075
115343.41415,2213.34285,1627.8842,3265775.2470888747,4872.25735
116090.4,1607.66605,1180.1506,3265522.760217581,3530.6079
116644.66305,1682.9571,990.95745,3264499.1539734066,2614.4749
115805.75915,2271.9323,1313.4486,3263843.3462266093,2844.64315
113798.14715,2972.62485,1728.83875,3264135.691817029,3760.552
110467.2479,3763.2301,2213.9004,3265588.3804673324,4877.0252
108501.4901,3344.7787,2022.63465,3267552.0153422467,5291.59835
104507.22785,3958.58395,2380.2902,3269958.010154002,5416.1481
99742.8976,4344.52635,2659.64735,3273435.826456863,6180.6145
94759.0526,4647.5936,2903.29635,3277246.921103214,6925.29735
