S,E,I,R,H
73764.12235,601.363,456.3811,2369780.2380400808,278271.97655
75491.6302,562.80465,349.0285,2378917.8103900924,983.9196
78336.1784,385.62225,230.34235,2387088.299990582,526.481
80007.32755,517.91195,307.41685,2395930.0930390074,692.0591
81137.1261,753.3853,445.05875,2405150.5066016745,995.59335
82063.22835,971.6555,572.2008,2414607.2636247803,1272.3443
82618.16335,1216.68635,715.4837,2424395.8614089177,1586.63575
82656.66125,1521.2406,895.43225,2434609.939832872,1985.60175
83665.4322,1018.8749,754.2142,2444989.479387274,2140.6495
84441.6705,1189.8028,699.2144,2454846.0421832907,1656.4793
84771.6908,1430.2592,837.76685,2464898.981064747,1846.7612
84599.49935,1717.187,1008.17415,2475377.059154844,2223.80685
83853.93025,2065.8482,1218.15265,2486347.5589207206,2702.9327
82484.46765,2470.90895,1468.56095,2497845.1228365344,3287.5584
80333.619,2932.25625,1762.9146,2510046.790680708,4003.7888
79700.2148,2020.84845,1532.33635,2522631.71468281,4402.8656
80244.5774,1337.46455,1023.3522,2534110.7788235117,3224.6489
81409.0686,896.4653,684.25035,2544566.246915946,2153.6653
82989.72365,606.5635,460.30125,2554357.882473377,1441.0654
84078.42595,815.0724,487.1821,2563908.334113995,1137.6446
84913.8801,979.5789,583.39585,2573700.822914407,1317.78485
85477.2617,1160.23855,689.99685,2583763.770903459,1555.32275
86462.46635,910.0968,669.2219,2593971.2121190107,1764.82505
87231.01815,1165.32855,690.2031,2603883.445210533,1584.50535
87691.7569,1373.69055,812.2988,2614049.8863636632,1814.75605
87705.9796,1583.55105,937.94015,2624704.928316518,2097.29575
88092.8793,1209.98285,889.11805,2635745.185419372,2336.03005
89071.57415,1062.4692,648.58265,2646198.590606634,1815.05525
89574.5949,1292.8108,763.61365,2656401.770805356,1706.8501
89459.0157,1601.1879,947.2149,2667093.2784985867,2112.2911
87481.49555,2173.64985,1297.7375,2679223.94239968,2927.79015
85032.90605,2698.36335,1631.26375,2691888.9373109248,3735.1186
81748.04795,3193.84355,1962.6247,2705420.062354519,4588.53795
77125.6166,3665.66475,2307.58915,2720289.1185742174,5563.4577
74890.08755,2468.79705,1957.6841,2735113.9332989007,5845.57525
73640.89495,2282.0452,1484.63965,2748057.12510277,4175.5857
72217.1839,2273.66615,1478.72545,2760479.4721989376,3755.60295
70915.3333,2200.3219,1444.2144,2772873.520894829,3708.10685
69875.4855,2047.5574,1353.83905,2785057.785784473,3515.2654
69148.1083,1860.7427,1237.17255,2796987.241892034,3240.31255
68766.26805,1666.95255,1112.88745,2808495.7061306825,2931.6043
69466.9506,1005.72915,822.7182,2819531.6938873464,2537.55955
71047.5416,545.44965,453.23395,2829478.713909666,1580.5044
73001.8645,301.46165,248.4622,2838617.5334044276,863.76195
75287.1814,165.0055,134.81765,2847151.4900408676,463.28295
77660.14895,155.42905,100.29195,2855298.5373152476,268.03665
79800.07375,151.73415,96.6843,2863588.440506479,240.59685
81916.66105,138.19625,87.19455,2871774.748597375,214.43685
83973.2697,106.1276,80.33615,2880014.972072343,214.94485
86037.78485,108.26535,67.28365,2888017.6195209487,169.9021
88083.31195,109.8143,67.6542,2896026.420769488,160.41565
90046.09275,137.4816,83.96595,2903843.77781311,197.0239
92066.0314,110.44195,81.40425,2911658.493508982,209.56415
94069.0081,105.80285,66.89915,2919273.8866277067,197.07305
95827.0503,181.82595,108.7735,2926928.5634746305,248.60515
97155.4793,304.7878,181.39745,2934773.716544072,410.15255
98108.37325,484.55,287.34095,2942785.3884870657,641.5899
98712.3439,722.21565,427.71075,2950940.3825570364,958.7189
98879.09535,1017.0845,602.72335,2959272.101268611,1348.5854
98455.9451,1380.98755,820.2406,2968017.637073829,1841.37915
98174.9465,1175.6304,872.3319,2977136.7580604227,2361.01675
97828.0737,1336.43885,805.62555,2986059.113679707,2096.14115
96455.35085,1781.80605,1069.70485,2995122.1764067817,2436.4957
94714.3288,2206.2638,1335.34295,3004572.8889870374,3068.26415
92218.7418,2639.7993,1615.74845,3014502.227110534,3765.93345
89145.59475,3014.5078,1871.63595,3025057.9192928975,4440.38165
85942.84735,3245.7688,2045.6914,3035765.193108285,4951.0495
84294.28055,2302.57395,1799.5501,3046428.016863442,5121.87945
84596.34165,1369.7976,1098.8174,3055430.4318023575,3655.2042
85683.3783,827.84915,662.22425,3062857.062140123,2209.96505
87206.85455,504.6984,401.6658,3069348.3595831282,1333.48705
88608.65085,524.23915,330.37285,3075242.070371334,868.2634
89902.21395,551.7468,344.5474,3081096.960453041,834.8173
91146.4368,568.4199,353.4419,3086777.979300588,849.503
92535.2243,442.198,326.99205,3092490.043199651,841.01905
94019.4969,433.9992,268.0839,3097729.166171637,678.21385
95234.4116,492.997,302.1584,3103077.4677959834,711.7722
96017.5942,633.80845,387.35,3108477.3836817574,907.47905
96896.1226,593.52605,433.16025,3113953.5202986468,1091.2449
98252.50515,464.42955,303.42585,3119020.343141282,921.7611
98881.414,651.18835,394.2227,3124177.697760212,919.51165
98851.3223,951.2242,576.26625,3129647.7010358972,1329.6738
98627.19035,1233.2914,747.46425,3135190.9235663023,1728.90935
97828.1048,1534.0392,933.8982,3141186.040701125,2166.63255
