S,E,I,R,H
73768.89135,601.6312,456.3964,2369775.1855400805,278262.76855
75497.25265,562.3838,348.76375,2378912.8735400923,984.53865
78320.2568,386.4026,230.8455,2387102.9380905824,527.1639
79987.39055,518.23665,307.4309,2395949.691289007,692.62435
81155.9484,752.5301,444.49985,2405133.098401674,993.4013
82086.03125,970.81535,571.5448,2414585.9568747804,1271.1737
82626.0324,1218.11895,716.18675,2424385.8567089178,1587.3227
82650.8125,1524.60135,896.9595,2434610.9005828714,1989.93515
83645.57815,1020.97305,755.10825,2445006.341237274,2145.64875
84430.10675,1185.48495,696.49575,2454864.642433291,1651.0529
84842.0085,1399.123,819.1947,2464878.371714747,1804.53505
84863.66725,1664.07215,975.74645,2475198.433804844,2149.9422
84291.2196,2019.3918,1188.85685,2485986.021770721,2629.0605
83056.01265,2441.9603,1447.35735,2497323.7300865343,3227.3507
80949.5074,2929.92045,1755.99285,2509440.1598307085,3970.66735
80319.49395,2037.9355,1540.4363,2521987.2485328102,4412.1441
80857.42275,1361.2129,1038.9731,2533458.5642235116,3259.49395
82019.19155,921.5535,701.22165,2543914.0644659456,2198.84405
83610.25715,630.578,477.3841,2553696.251623378,1488.82545
84686.1042,862.60385,514.06085,2563226.245663995,1194.64755
85470.1499,1060.8117,629.95105,2573016.765114407,1417.30915
85872.3662,1283.318,761.686,2583173.8978034584,1710.9299
86668.99185,1007.82175,740.865,2593595.318569011,1949.6652
87274.07635,1250.8328,741.1297,2603703.9561605332,1700.5645
87472.51445,1440.9665,853.0022,2614161.149463663,1906.2363
86830.81665,1609.18035,956.5292,2625535.8729165182,2148.61445
86782.7411,1183.16435,874.0472,2637097.2129693716,2313.38245
87800.1218,1025.3569,629.6252,2647526.112706634,1777.28945
88436.2148,1242.24435,737.2782,2657617.0528053553,1662.12075
88420.7753,1529.865,908.9815,2668241.0751985866,2042.0669
86556.69205,2047.9517,1228.31645,2680343.865099681,2789.0349
84326.75805,2523.4307,1530.70355,2692870.578160924,3525.5347
81350.96995,2975.0782,1832.56065,2706165.969754518,4302.51845
77193.30195,3424.9114,2156.19025,2720613.585474218,5203.0334
75199.52615,2336.20185,1850.01015,2735044.763848901,5518.80215
74073.35565,2180.263,1414.4804,2747796.60585277,3971.55265
72761.32075,2193.4015,1422.71005,2760071.615398938,3600.4806
71544.9311,2149.53785,1405.1273,2772333.794244829,3593.1912
70647.58635,2034.2544,1339.24415,2784313.5828344733,3456.4139
70032.68595,1882.69705,1245.6662,2796072.216242034,3239.7378
69706.6947,1713.84635,1138.6378,2807482.635330683,2977.8059
70425.2497,1046.52355,852.95405,2818502.364537347,2612.75095
71985.2548,573.74585,474.51975,2828491.418709666,1645.0511
73882.12635,321.3366,263.8441,2837702.0147044277,911.2517
75940.40765,180.53605,147.19445,2846470.3564408678,503.8636
77919.70645,175.4941,112.96205,2855006.244665248,301.58055
79864.2096,168.54455,107.35125,2863496.8273064783,266.75285
81841.1699,151.3012,95.47735,2871828.851997375,234.8851
83882.00665,111.83485,84.44865,2880096.4153723433,226.08315
85949.9081,111.60795,69.4894,2888099.9479209487,175.39895
88019.83075,111.9264,69.0354,2896086.4086694876,163.9435
89975.59855,137.9397,84.31055,2903913.4693131098,197.85795
92000.00615,110.66695,81.4137,2911724.284308982,209.69385
93996.95255,106.1158,67.1696,2919345.358777707,197.44475
95774.22925,179.7402,107.5117,2926984.732074631,245.78285
97417.54875,285.0532,169.3435,2934543.4356440725,381.39535
98879.999,462.1053,273.27365,2942050.2747370657,610.69905
