S,E,I,R,H
1291271.9397892717,28400.049230838933,16704.879076593916,1092363.7103027583,1403317.1200422412
1534299.8918917049,23804.784218211156,9521.78505516284,1269570.1381228988,75501.22311215557
1129307.476864842,6153.376217600919,2335.268040479509,1096754.3082222517,10960.609629358927
1069066.1772212584,5460.954305155227,2039.965234459236,1065461.6346952359,8858.543269040962
1070270.978232431,7172.968941957085,2682.0186969348615,1076057.4299159443,11352.651344644737
1043090.2027804957,9849.086600327444,3637.102582769173,1062345.2608154786,15204.338875841282
1006294.145830132,14050.95975034755,5174.424536004321,1025419.2680357834,21757.703526673886
970104.6795833793,19725.30513153417,7180.070634241695,977013.2223319506,31251.051173036292
913162.0560501587,8678.597189499484,4999.226305475295,899355.8412733036,35240.996343406936
906119.9308715501,11646.13956417569,4345.593599057454,872076.5997727023,20811.07680127743
954269.3595385542,14805.179975936348,5535.2500210785365,913247.4999519316,23295.29168618191
970139.8276496211,19414.159232059104,7219.279595657255,948563.7487193461,30648.810035691684
875722.7928616812,28149.046101382533,10423.211002129374,878331.8514196164,45019.66184188202
763775.561489659,36992.1684743335,14087.482369628535,710869.6839113119,64327.028805217706
814183.906365316,42736.33470584517,17071.080716473363,625588.7782364929,84204.75926755305
875003.423708165,15909.786425321345,10289.681163808127,685229.6845912118,81186.70406295385
919246.2762565903,6354.4463178133865,4206.887533654289,796587.8994299687,36775.07504431235
928072.9002247647,3081.350461800608,2035.9752506725197,859228.6434112488,15408.670323313581
917208.8132596634,1745.9093153432586,1162.1379258937998,882296.9193875294,7605.076953837598
917387.0541250794,3940.2637926995967,1620.9002682909156,889726.3313675665,6366.991592619654
936221.5477322624,7168.795107665427,2800.6533073754827,906332.7739569776,11689.268157157761
1016320.3701520894,12265.363379046445,4762.286288674443,958813.7785304337,21157.727487934433
1208657.753116652,9331.353340857047,5347.618415280824,1106444.2015368505,34359.66568358164
1692778.4049289436,17025.504787676957,6503.313597557372,1480257.7246199131,32668.212324606196
2116410.2592907026,20825.15107314376,8019.824011778118,1846622.928171886,39015.32266684325
2322135.759261153,23512.19919314946,8969.658249909995,2112013.2820468955,42562.29341498079
2806637.950118182,14463.399835369173,8093.990443959707,2756532.0747936675,51569.50256103798
3658947.471298955,13519.469347164853,5009.307128716619,3901899.2318868455,31310.72743121171
3453339.0583967348,24548.673657120482,8121.2993418449605,4012977.4142745025,31878.061508185285
2139324.90704034,32308.832943324887,10921.076313325666,2608722.073355338,44594.9361803074
1972354.313654849,51046.12163383174,17902.10226907348,2403974.5561649995,76677.02590729555
1380480.0525011069,43268.79228089174,16582.82321747084,1425238.7760507604,76860.948631431
1289363.5676293871,34032.868731026545,14500.091601657554,1171428.8927290705,72411.12956535596
1206384.6257346855,21801.048707225284,10511.286268510961,1069970.2551934742,54328.807505312514
1123636.1244336013,9218.726615840795,6482.829590719555,1083915.3652813635,46002.900381996275
1054093.043387065,10099.90528046155,4693.953341257,1092884.804609671,24475.13969449478
952351.8900184993,13789.550747127323,6204.5441217836105,1050737.0060755976,28282.321370908514
822067.7124079298,17206.234467713326,7613.035788749435,944731.0651856974,37989.580788479376
716386.927043542,21838.626564625825,9862.837011600654,833358.450775315,54845.95389913515
677146.2098579686,30536.979318903377,14115.665221011057,726445.9758624316,88586.01229679228
769640.77163816,22556.786622708656,10778.50690285517,668992.9892616192,71799.23593779714
697292.9652861408,4163.471855032743,3113.0978310690784,648770.8853466584,24686.726170668604
635994.682421919,1262.4345785189187,984.6374308715355,622058.2074511528,7663.874950457498
608805.0270863532,591.5768727536374,455.3226189209445,606838.7036796211,2985.4801971198326
606376.5983209572,326.2756151782544,240.05888038152167,608888.0891170958,1486.286964285716
670372.1425555625,468.0072963648471,227.8073518775908,677530.0374142671,948.6778688309498
713119.0607410386,571.5054511125485,267.14858021900903,722085.481852163,1068.7851211935676
812144.7755945586,601.8880584029282,270.20403531175424,822756.053123553,1143.6081558052883
831184.7592214566,351.32780670033605,227.46500724036213,838944.8179565787,1117.2253479448905
864922.41085748,401.83214959746806,181.58535077754252,872309.5637668654,733.6038361918061
894982.2576564616,476.60893044652585,206.58730246262235,902851.2123938109,794.893683044173
863453.3628565203,612.3422853117631,261.36300491024747,872146.9796139396,987.2070778313935
881044.6465988057,403.69677858893544,243.81641779838395,888178.8936158436,1142.7316725211097
841657.180929886,322.3465790064466,153.9215885169239,846742.2838251917,770.6832844417179
696101.4379670619,696.7059114730722,291.99785185259134,707404.0310624915,936.8980524001138
194433.51273807374,1088.8017790889503,450.64891019550834,200586.42121599673,1437.0121839866854
178461.64810138286,1131.542505902793,509.7997259863066,172282.5861390546,1204.9971984373271
27483.56119556971,2879.6124503723986,1163.3147632981695,10790.073754727458,5015.371075031224
21478.163538254365,2888.1805761887913,1234.525810450518,8775.073664620542,3347.3569027226254
42831.6555789389,4830.633151167608,2018.7607077954035,15850.971509685254,6271.189729246476
52236.14131764341,3186.9414049802417,2019.8405926271391,25007.19260337994,9357.078152345004
134663.7646366086,5163.917177298589,2218.6669885394144,78930.22545067202,9493.579016848378
55681.10435691501,5859.097802327628,2554.8218235286804,22862.882452819595,7779.645687961907
105309.68714506713,9375.442391397013,4090.43084497977,41676.39891658607,14642.434038012829
202364.27948876467,12810.364616940768,5764.848279123926,91647.35907674309,23957.17872629638
343326.056887643,14960.471725146215,7071.269490872052,183271.65559793919,32525.091224538523
537095.9229177381,15601.69929612483,7904.884210188689,333557.57924389996,39664.4128046403
696795.854453195,7776.156156517833,5920.251409760346,530353.7796499184,40514.58294889787
782731.4902105142,3432.7167685484224,2637.128100045034,691833.7178257967,20512.021866570765
833067.7556017779,1844.7893072153547,1377.725322943656,788035.1449911589,8928.53770266264
846947.373570612,1108.0605080028927,803.8837408970481,827694.0128466813,4763.998791779579
847150.0561611066,1761.3157733786645,839.5461323041162,837194.4972186154,3278.4757313640484
833326.7036056593,2660.3260522626233,1194.9850565303163,830140.2551891984,4840.262720325963
787932.1877738646,3783.5290060102884,1611.339587939407,792213.4468194377,6974.452228508897
746832.4954307516,2942.5723378068915,1718.021302655132,751210.5092997743,9087.794644892292
691093.3031195945,3278.6841933696605,1367.5549573378578,686624.0518134832,6724.897962648099
663468.256147005,3748.982826118796,1538.5973607080266,654069.4306715318,6818.274553925164
688289.8796377261,4809.558724296226,1971.5590757037833,684193.9206199939,8660.617745824762
681981.2271289446,3653.666707295379,2085.2680958422925,677515.7220538835,10674.694300192457
689958.5028793231,2274.9525516275785,1080.0621342041302,689226.1200547919,7168.596409258011
605393.0073986853,3775.32407848143,1527.090030811541,600602.8400164394,6275.719100892591
324710.7800793158,6883.7725261238265,2827.9095939171852,264918.7496124799,12353.04069101201
72643.45439001684,4539.640856082834,2047.9411294339695,41600.3052276517,7075.052311615559
95180.4769335967,6741.310075701289,2978.977203137673,43853.76054946722,11279.797145857257
170869.89260340654,9086.571972696134,4048.247845102273,85476.74476714911,17336.00240987053
306337.0363562553,11887.784423658735,5269.174728976499,169804.50873262668,24666.069379468994
435114.238138405,6796.059092392135,4651.583051142535,297784.7721841193,29652.4332525025
532933.1342364644,6036.481025948851,2893.458694932237,409660.9662719544,17775.76156257567
645782.4590902315,7523.055564555703,3466.649087951883,507796.3155047746,16163.303955895388
730654.4822732252,8492.799689962016,3960.49484505224,593582.4890793958,18980.05708676435
820076.8629103071,9630.084421218548,4527.446109495454,684918.5444131593,21966.996485121887
895020.1717486663,10609.507304662773,4984.741295842273,769390.8078514736,24634.336252651887
984135.3410074435,11562.552071603543,5482.918044379673,865693.1580060567,27893.792707073015
1048402.3427072406,6746.457802067617,4550.734136706534,964007.1922952024,29326.715238951954
1047198.7079297565,2967.718456922838,2148.7230052602567,1007185.0491552497,17049.531744364718
1009904.0730164532,1558.8508827041126,1090.6033325566289,992425.8030034481,7956.297763325663
948803.5993721695,859.4179258337898,611.8516139581994,939050.0154609492,3994.372673343656
859858.9242135771,1178.7224296814863,539.5139675383771,853291.1352271232,2363.282207860391
786477.6967806787,1765.8853040151819,757.9185591179547,774728.1360901637,3222.251696584817
690673.7290442021,2121.223500335011,877.936813550674,670023.8932586627,3925.587806167751
564941.7247337451,1369.895869183461,763.3184659232915,548749.09859717,3701.8535916571077
502385.2187208734,1214.3788142181957,507.93681453822865,495353.57809018344,2329.175805630276
505935.23944484885,1669.0124842216871,683.3888552202592,497239.16984843166,2695.6854396319895
