S,E,I,R,H
1299106.3251762353,28931.43976254812,17116.14279751746,1083376.070885298,1398696.0634469688
1555253.8458254929,24080.287162795754,9690.53849971492,1274492.7723953691,77306.96113061646
1030174.3305204216,5958.820966945817,2242.6099562952995,995991.2845605083,10576.861878271397
989243.9891000943,5359.509391059681,2026.0661767463384,982021.8282213169,8742.089667660974
1001089.0462256136,7341.297833889125,2719.2402688034254,1003953.4564405679,11611.357876471346
989238.1862740924,9823.287782286674,3667.4715767389002,999900.04953764,15226.100919405953
961468.3767608176,13735.811663480621,5126.754010777954,968177.441641165,21274.164640909374
947596.3791852368,19021.62561319051,7029.133949134977,935764.6194961608,30465.185091731906
937799.967005126,8527.32004616233,4917.702541087048,919084.2596745804,34463.778631721616
913160.2556787618,12865.009166098296,4776.088514015674,904409.6747859244,22846.09414269714
840699.9670115329,19530.848771398603,7107.4713780464745,832189.4018572009,30611.900028441316
668405.6392994015,22683.67258362901,8384.316964125588,634234.0337744799,36246.44661077059
531070.8073635268,22482.491519013347,8600.028108765448,444976.30732294347,37510.42332347608
531538.4569595584,23953.677693962134,9515.977519653426,365863.1717219464,43619.58426571041
742462.9940418679,27230.1654705837,11510.538242102126,464518.37059353024,57750.67249961476
931070.33458643,11309.860891342236,7640.928667830951,691592.3869053443,59950.31139626709
1050181.1677009836,4877.352733626687,3470.066383296649,897736.1067388536,28741.10308973197
1121209.3919283825,2543.9730452497574,1776.426028738929,1035436.1577128419,12841.137087644407
1164466.2203187586,1573.3964833841817,1070.098864380713,1121070.3755444835,6739.640078501416
1208762.5827523083,3696.944332114123,1544.4176154407855,1179814.1083708603,5792.170130944066
1259774.5003926505,6896.686359878004,2701.3730662432954,1247525.4387358453,10868.025338026884
1311963.3739249797,12517.347375266269,4777.815360865557,1316252.187114238,20262.92747612366
1370931.63481038,10212.788262923154,5756.626397697408,1389154.8087678854,35449.59607424127
1473215.3243201221,23861.468905642767,8663.705703035148,1578611.636053738,41145.553700244396
1367146.5394374677,47426.65076657831,16703.948221208593,1685953.676599378,77557.01131116327
674270.4420040098,40118.06485683284,14511.954823318481,781481.7821502823,68007.9632857565
457163.7172810253,8969.095559215439,5264.3786779339225,382519.76559047884,32973.273937134356
423378.4306678937,5416.95141486827,2367.491251802541,354835.37501368625,14603.520152785188
448523.48020280164,7938.418853720043,3192.4843661282953,373777.3553164636,13115.389229939037
511864.4781293438,11352.589527573971,4599.750873303689,416654.39907189325,19503.29401139804
583435.294674478,13554.429428948943,5715.958180186483,453418.06793314795,25164.98656211812
651620.0110568269,16137.39734664491,7045.352285111769,506350.552697072,32434.526777338728
730128.1854802748,19783.980364715622,8847.266259313003,566749.1763920155,43708.935992559556
658007.6003960174,29323.00114284736,13741.026624521253,443172.7408852036,74553.43750963536
516533.75795477186,9554.009693674663,7076.508467463378,381325.465544473,54709.015501775204
530059.3282898535,7294.883544087226,3960.1332418521056,436772.0871873547,23165.095294514776
578377.1082665906,7762.231694362244,4087.0565748187378,505849.03582450515,19422.48060846795
612349.5156757903,8114.167127793909,4228.351577488901,562280.1017419879,20563.98671533331
637191.7400611998,8700.223833769129,4368.008310613033,595165.9566324066,22621.271042712113
680209.4353340731,8747.114576526388,4432.220287454379,632271.390834043,23316.698700832654
747163.5633949657,8259.985339427009,4226.704949925003,696968.882114665,22483.4170910143
799684.4921246087,3735.4228463023296,2794.486829851503,766768.8419098494,20032.04918465675
819229.218108815,1565.6200297989915,1204.88295130756,806303.7214249704,9370.27404086204
816615.3426225076,773.3743796164792,576.841498074915,812970.8702478199,3996.0645795389632
801312.4605845847,406.2086593929678,303.6231995199833,801936.1367394755,1888.2965572653798
802170.022798892,606.1129453972688,294.1030045877404,806166.9183958565,1191.9173598654902
779057.7661153467,764.4654822741156,348.30680718035774,787743.2334600303,1446.9438059802999
628016.3867368466,832.0042199610025,366.8476611805588,638498.5359962394,1627.907525313768
528360.4365021035,450.791080744038,277.9137107955382,533575.156859782,1454.3111404945284
433876.6510249414,463.98431865343275,205.64417160608429,436093.4632464029,865.0826338816983
