S,E,I,R,H
1325229.1241096398,28586.55959773983,16813.668606867865,1112731.432648034,1429580.0858745407
1578203.4286485328,23784.422013278196,9584.747461450583,1302321.7784213584,76026.71707733176
1014549.527338363,6299.23448803438,2368.1595260163044,979793.057464038,11266.108892882155
953508.2206941955,5331.994823178685,2015.6337911995734,944658.1120723796,8700.27727814136
1017222.3046358714,7025.391775186236,2637.442133216664,1024384.8544696548,10958.513594577327
988031.3033211668,9735.496638409459,3624.9916951447626,1006466.7998699858,15010.243934794378
937813.0155928561,13833.13162785902,5079.052224601236,953541.7975730308,21499.162058900518
920314.8951487553,19194.370023498628,7105.147957837928,916993.0796186827,30495.296601127528
911366.3852765041,8730.64473334666,5019.586930844041,896879.5135682567,35486.25621770821
878777.6497400812,12629.568448619953,4701.114465660782,861504.9704328267,22244.08334360463
814868.7667587162,18193.475923573813,6705.412514135688,782441.0312562035,28801.86465842298
806682.3433131612,23275.76847066354,8566.539064390685,758155.930001979,37618.17978802927
726966.0188447007,27428.604314605614,10302.609712795615,688142.5040707085,45092.59269154452
614899.0148788996,31874.65274134704,12199.613307742904,506275.8802679916,56113.72440653087
732240.9348483012,34598.110697472664,14094.253000947492,486970.91019874974,69058.84175848501
859108.3887631954,13220.285253660315,8743.772331054062,632994.7588042425,67890.32661729102
950045.0427144963,5436.508178786445,3731.6311191334635,801871.8846562703,31538.10786939348
1018740.045311243,2736.8447284764284,1885.2840347617303,928902.5441340966,14007.57561905844
1077353.4063208934,1626.9274774712828,1075.0614230686517,1026517.6686508707,7093.119483051656
1151034.6299844815,3625.4775888569784,1521.7197591654674,1106367.0511677326,5847.1660562928355
1239456.7178948994,6549.85919935748,2604.122746047296,1198233.7447766736,10477.985439209493
1329088.5004058038,11503.183936786829,4428.6024224186185,1291273.1101266746,19273.243591929626
1414342.5406655148,9155.705530874055,5241.456576668829,1380700.4790334464,32140.88848032159
1480105.9445776704,20250.837601630086,7529.703575116219,1410151.8938601632,36038.39004459976
1596066.2352247264,28322.580612708167,10604.656714833194,1425453.1304515672,50576.52955055518
1657953.18257861,27098.310544964814,10272.14906520325,1483460.0316740258,49038.36120475779
1744921.391814812,13276.721105245135,7585.4338296014885,1704547.714487774,47539.95899722769
2075963.830903981,11961.590018661002,4641.876468260917,2222704.098142469,29208.77808569414
2141955.849920666,26452.49279901748,9123.391106492798,2609952.787638814,37451.3489542376
1174098.449953696,34405.398680931554,12009.90969323472,1529140.7177956393,52560.59160147745
1370145.4196372866,53310.882861080616,18950.87772658385,1777258.2217490776,85096.88804215177
1144894.552358985,57760.71524415163,21638.212971438716,1354048.990449515,102475.34928796222
1100127.9254434656,52900.23213791696,21241.542909905507,1123415.0941047375,107277.68974998572
1092866.9512398732,25472.682837651897,11660.283185159236,1002091.45357268,62077.14426819087
1027927.200284459,9547.667932794116,6714.313923993734,999041.0659471999,47957.21590703526
