S,E,I,R,H
73766.22155,603.7788,458.1303,2369773.9738400807,278259.6686
75491.139,564.81775,350.4136,2378914.9033900923,988.05555
78321.49295,391.985,234.2877,2387092.6773405825,534.9828
79991.37745,518.71735,307.86765,2395944.786939007,693.078
81120.3661,754.19095,445.3227,2405166.197001674,995.7335
82044.7088,971.7264,572.32825,2414625.5848247805,1272.9605
82602.07975,1214.7904,714.29695,2424415.0277089174,1584.999
82650.3103,1519.93555,894.363,2434618.6650828714,1984.28585
83658.79925,1018.86245,753.9274,2444996.4115872737,2141.8502
84422.00115,1184.47675,695.91925,2454874.3327332907,1649.32965
84776.70905,1410.3128,826.24075,2464925.435314747,1820.97775
84722.41125,1672.15045,980.4272,2475326.930754844,2163.9121
84152.00005,2002.69015,1179.56395,2486151.235870721,2612.13015
82942.17365,2404.0541,1425.83125,2497497.0013865344,3183.22595
80905.06015,2873.25135,1722.0633,2509575.2057307083,3896.52995
80343.7099,1991.08225,1505.9307,2522044.39143281,4311.8445
80938.3419,1327.77275,1012.73365,2533437.3246735116,3177.6996
82138.4154,898.31755,683.1573,2543836.1409159456,2140.94505
83765.1188,614.4745,464.79635,2553570.081223378,1448.70315
84884.44555,841.5551,501.1538,2563061.860113995,1163.35245
85715.1908,1039.2271,616.81945,2572806.440414407,1385.48335
86136.1781,1273.67315,755.12225,2582926.294503458,1694.1815
86847.0566,1028.32465,755.17035,2593382.445569011,1984.74345
87062.67075,1339.64905,794.1539,2603773.521310533,1821.93445
86831.26655,1558.1781,924.3936,2614613.7943636635,2075.0061
86174.724,1707.87985,1018.61115,2626031.184116518,2297.71605
86363.6381,1252.0098,926.24185,2637395.275869372,2457.8224
87379.5019,1070.93485,659.14855,2647871.631306634,1863.66445
87883.10005,1281.7327,762.3613,2658105.5961053553,1724.597
87809.93685,1559.891,929.4039,2668801.4652485866,2095.84005
86095.67605,2071.89215,1245.32945,2680763.9276496815,2836.59315
83905.7049,2555.6993,1553.03785,2693237.0284109237,3586.4484
80905.10085,3030.07385,1870.186,2706519.217854518,4402.2166
76560.42295,3514.75955,2219.66895,2721093.1376242177,5375.26315
74483.1675,2353.52515,1870.22565,2735723.5836989004,5601.25605
73418.11565,2171.1489,1413.1157,2748462.32465277,3986.9384
72159.12465,2165.0557,1408.996,2760715.8713489375,3582.1545
70997.5811,2105.51405,1380.85665,2772949.438694829,3544.9767
69957.5393,1944.76215,1285.1087,2785147.257584473,3336.01305
69253.54155,1737.9906,1155.46355,2797086.2697420344,3025.28645
69006.82745,1540.92905,1027.4687,2808466.588980682,2705.7133
69834.07045,929.17605,759.4136,2819304.431737346,2337.46435
71492.7934,505.01935,418.7103,2829108.416059666,1458.0692
73468.5962,280.24875,230.70995,2838189.7668544278,798.98825
75593.52105,155.4087,126.69785,2846862.8669908675,434.7794
77667.57415,147.3314,94.97105,2855304.5306652477,253.9266
79691.1109,145.038,92.3984,2863708.3854064783,230.3011
81773.14155,133.9388,84.6755,2871925.0445973757,208.02725
83832.13365,104.3163,78.7909,2880159.464672343,211.65635
85921.7901,106.84895,66.49335,2888135.820970949,167.9091
88007.6043,108.7001,66.9155,2896103.9813194876,158.8177
89948.3055,136.5609,83.3203,2903943.13141311,195.7552
91988.32765,109.87675,81.0467,2911737.1200089823,208.50665
93962.13335,105.49955,66.76155,2919381.202277707,196.62555
95649.29765,177.98575,106.478,2927112.45182463,244.03675
96898.34735,310.6933,185.1392,2935021.2012440725,419.13055
97755.6871,523.70345,311.14925,2943075.1128870654,703.22835
98418.64995,752.2257,445.94835,2951185.828857036,999.70075
98567.3464,1050.31955,622.86465,2959530.4738686113,1396.78095
98055.04895,1423.51905,846.67105,2968349.5712738293,1904.56735
97774.3716,1199.2501,890.5885,2977495.4566604225,2415.72925
97449.83275,1350.348,815.41335,2986413.6576797063,2125.2371
96006.5315,1808.57215,1088.0748,2995525.8597067813,2486.87965
94154.46105,2238.61915,1357.35035,3005078.3939870377,3131.13815
91481.21025,2682.0711,1646.58385,3015166.651460535,3853.57825
88299.3544,3040.9803,1894.8568,3025854.4662928972,4518.96615
85172.4031,3236.3654,2046.3338,3036544.398358284,4978.848
83644.9973,2277.76225,1785.5436,3047116.118313442,5097.53215
84030.1477,1348.439,1083.80185,3056032.999902357,3616.7453
85169.87075,811.11635,650.4291,3063399.097640123,2175.7602
86719.80045,492.12945,392.48535,3069857.163083128,1307.0281
88134.63445,508.05815,321.0773,3075741.563321334,846.45705
89437.5049,530.40865,332.1416,3081595.413453041,806.7807
90729.24155,537.02995,334.74395,3087245.262450588,806.71485
92214.70715,413.79585,306.28,3092859.674549651,790.2852
93753.6368,407.8504,252.1617,3098037.0972716366,639.37265
95003.55605,470.41215,288.39405,3103344.672545984,681.03975
95811.6113,613.30315,374.91405,3108716.3078317572,879.95205
96709.452,578.5913,422.21875,3114166.067148647,1065.778
98062.08245,454.8496,297.0566,3119226.715041282,903.5981
98787.3608,638.94095,386.87815,3124291.3429102115,903.07825
99037.0169,912.5945,552.0681,3129524.834285897,1273.3391
98803.68155,1183.68195,717.0708,3135094.4352663024,1656.07675
98132.5912,1479.1114,899.2204,3140971.159901125,2083.3615
97085.7628,1780.7426,1086.99365,3147015.683809638,2534.40605
95724.4092,2024.117,1243.2024,3153425.9359207586,2919.0488
95161.42635,1514.34765,1151.42915,3159798.513014026,3167.35945
95258.176,1373.46885,861.82645,3165340.296507039,2406.5014
94920.3999,1519.40635,938.85505,3170400.0616613203,2233.02545
94036.82695,1701.9716,1056.06165,3175919.0735997413,2517.98325
92937.62845,1869.45435,1165.5167,3181465.8572256574,2797.22065
91608.08785,2018.3845,1266.31675,3187214.245171266,3062.3598
90275.08725,2117.0724,1336.43675,3192886.5745360954,3258.6168
89765.68415,1559.29155,1204.27315,3198494.0738503984,3335.54075
90602.28595,923.94145,735.74915,3203057.1425163704,2426.5973
91905.00605,559.5297,443.77815,3206564.7386604636,1466.67055
93465.0974,340.5867,268.95175,3209485.9187519434,883.4116
94966.5169,338.65915,211.67125,3211949.630033477,560.38895
96398.37665,351.47305,217.29445,3214382.5868620677,518.4988
97908.12655,349.73425,215.25735,3216540.732345937,509.2451
99540.77785,280.2895,201.28635,3218655.6162788356,497.06485
101070.11295,259.4744,158.34615,3220637.4920233833,400.45605
102387.8924,313.1159,189.30355,3222663.637416529,437.20345
103600.2561,408.2963,245.6236,3224557.2798948768,563.191
104734.94035,425.7365,300.69285,3226549.2217133995,723.60345
106007.20435,286.4357,200.5179,3228588.175005937,615.6211
107244.54105,473.765,281.54665,3230058.676322219,646.68585
107571.259,695.23255,412.60865,3232269.991947797,927.31295
107462.4404,994.4456,590.39395,3234662.482660889,1325.24585
106505.663,1378.4349,821.05575,3237718.879759125,1851.6878
105440.1228,1706.47055,1020.6652,3240809.5748320394,2311.77305
103746.4022,2079.29065,1251.53825,3244442.5702519333,2856.7937
100228.5282,2077.70345,1538.5685,3250027.585799701,3967.6547
99053.21725,1823.03695,1158.68545,3254190.030900129,3382.17855
97154.3194,2123.23065,1313.1543,3257818.3605689914,3124.86315
94762.41785,2394.03635,1495.16295,3261917.4721077997,3586.7123
91970.88015,2616.98895,1653.09925,3266358.5465503037,4026.24615
89182.86835,2723.1248,1741.79815,3270926.8427941143,4310.768
86563.2747,2720.37175,1760.89965,3275411.834400889,4430.3777
84927.08425,2068.65515,1599.51475,3279658.9955128017,4367.67225
85203.773,1157.9775,949.30555,3282681.250279319,3223.8919
86162.28915,665.599,544.36195,3284248.3304739124,1867.73425
87513.323,384.9586,313.52715,3285008.1282449635,1069.94
88906.3383,331.5215,216.1046,3285232.3070366117,628.5425
90224.7948,326.78495,208.95385,3285391.383505125,523.81745
91483.4432,322.5803,205.347,3285452.596357435,509.0872
92848.03115,277.1405,193.52005,3285457.32490881,481.9077
