S,E,I,R,H
1309124.526448758,28769.06461070803,16977.28380216762,1099885.7248989455,1421350.1149342312
1558621.5103718024,23900.151733946655,9594.061432031607,1285381.4997208857,76644.31721625783
1104985.5445648148,5864.214749737496,2193.6162932521565,1095838.824639112,10298.82957231857
1055987.8166075381,5141.906080744079,1953.1167858292906,1060084.6198709242,8272.367427868843
1128289.3530458384,7199.470208670442,2703.6713635581687,1132173.2161264003,11302.495497084792
1111151.4106255795,9962.313791049479,3699.752750635022,1127908.5199934382,15162.302251410241
1050963.3336728767,14178.479897432386,5110.0557094629685,1075001.268118987,22029.90746481071
997348.0276226205,19793.982609970233,7176.273491952113,1013575.433671567,30885.82109233208
935444.4912666406,9198.401949994994,5230.898009690513,931475.0097803954,37091.77927304123
934921.2319860408,12969.421971858525,4813.023067830882,915889.9013126212,22975.87065891029
994983.2003060931,19563.405562215612,7257.774745497255,929076.9263074293,31644.12579596714
1150072.3504995685,28239.29312159345,10510.10515719538,909836.0397000238,49383.79601059838
1085810.9673367434,25420.710357615433,9890.959488451826,780393.2642188872,46941.1291607356
867417.4910215436,22606.143783829248,9013.622653522625,628347.8869985295,41951.16348647192
965642.6199817897,27580.485248759895,11382.194948724951,715958.0522016124,54118.668716633285
1104793.3007396078,13790.900012510614,8814.824398969917,938279.4409745252,65669.20987219039
1209545.0654592481,7353.7600681009835,4676.340792637122,1136134.6850236866,38954.05422171151
1281467.4083620026,4537.895516765825,2844.9680014976157,1268759.4979547937,21757.990867983495
1330021.6979468388,3152.3280733411575,1895.3819245937177,1357130.3617584892,13910.645583119138
1292126.6944793507,8533.619739376989,3149.8119213860987,1374015.4791281975,13354.634776016304
1121354.2490590345,16436.86295584529,5950.660171286077,1226190.0400768062,25612.49818090913
956196.9527120821,23061.240028241464,8339.583280141509,984149.7593330427,37626.74498323937
951978.8272532031,11923.014326076294,6701.727441882074,903798.8975432664,41805.34484563978
1053570.1799249963,16400.58589047192,6132.557623881194,986197.4734307886,28692.618453500174
1148903.1890608964,22215.665568955876,8277.420318413493,1094172.5201500044,37221.61836475803
1189934.4787258832,30915.45819329968,11331.41682184114,1165798.3420284726,52380.547106433165
1106616.8658284864,19469.871685381757,10947.353848332312,1054503.7264301563,70820.5628591833
930645.530634513,12323.756217560836,5066.0880155907325,825304.418567626,35256.302335894514
739510.3801938012,11309.762218150998,4444.657512473118,601179.8912511596,19582.830377496517
703118.5250135507,13067.735522673629,5327.708545737283,550273.1177958542,23422.594864103354
927148.312464704,17728.181602830224,7419.967838569382,748786.694875499,34545.76230599279
1047735.2543810975,21417.66719334965,9086.59924000203,866284.7393461496,44105.05734605727
1125646.6561082965,23718.142903242708,10540.23426621075,958864.6540672991,53698.20776122837
