S,E,I,R,H
1296806.9275021506,28496.815730536364,16913.91251258572,1090719.7251894488,1404136.1415137837
1543639.3911139914,23670.793847282195,9568.286407760346,1273565.7393497596,76054.0641889689
1069797.8326026741,6185.745004187743,2302.4823421070923,1052120.5255957174,10905.408929006458
1044759.3360759093,5410.230418898436,2032.856800029997,1037706.3868567848,8874.611535274287
1056859.7834965463,7195.851753547686,2704.664114965767,1059985.911902375,11309.344568825953
1022887.1794996145,9945.974403910233,3697.8756700935023,1034940.2276315384,15360.750379216392
992829.1408107422,13807.927411648085,5090.507373118634,1005979.7180618927,21580.60405013995
971325.9734607099,19322.714528436467,7149.946291064832,974215.411692147,30552.79209999515
963015.444067497,8867.590932736655,5116.979718545922,959763.9687359433,36292.150179946366
963357.463046652,14695.316475573993,5346.808189199559,978323.9302116084,25797.43355361519
880926.3307001278,27372.241024211144,9883.0679630957,808327.340655009,44623.6536702811
678548.8601474449,19899.321261840538,7520.3231060927565,500131.74598817586,34094.00222408856
479662.71703360375,15557.573563638225,6170.997124696191,320736.35835710826,26553.863229151408
522126.2009277211,18935.161604120145,7696.542748697423,318296.6212836618,34611.029241212076
729547.0861567456,23278.945536066727,9953.706077293755,447615.40528636397,48054.72714914792
882372.4623986975,10289.405155195265,7049.955437849347,655336.9145631688,53404.761307815315
986532.5663196144,4732.7322385219,3392.079224921215,844998.186163909,26965.646607527775
1042762.1821215063,2609.0814443697063,1782.5917022626159,964051.4043121517,12716.184633941755
1076783.3841624064,1677.8307392869665,1125.7495858768052,1038520.4610778533,6972.256139284426
1125074.72979827,4223.258831139034,1707.6729273963665,1102539.3915017352,6397.959446969876
1188548.9938621263,8486.153792929694,3225.525207137874,1187423.4368155869,13038.079422148616
1244180.3347441703,16890.94125450028,6239.0781220661265,1275383.408835398,27112.934189147083
1233491.7654513144,15066.22188553182,8319.071871031032,1281234.3884840661,52049.33227719149
1049627.3239281026,31535.385092692413,11496.370640842068,1067926.2558452322,55459.773324264024
922149.6701214188,33945.761794287086,12549.720730036419,802805.3041271877,60146.75487642399
854403.580546777,26549.85609916488,10194.312202450083,691280.4191133446,48175.34773054657
798485.7920686025,12593.641421070992,7415.255609970141,670997.0983961141,47553.95038111673
741824.1105296854,8735.780803400276,3736.0866440296886,654009.3554540498,24524.97918389668
729949.1057744446,11173.865284961777,4407.033588319439,644890.2050241247,19008.127781229097
746140.4404224147,14487.944294912239,5802.935721723565,653144.32804311,25242.03375479781
864266.82766848,19538.392171606025,7889.785499184975,745850.4923930091,36620.77423547175
960711.1074803361,23685.241193997135,9956.626590767088,827809.0773498301,47223.77906385096
1034188.0175413806,26095.236393729734,11300.129317465853,905997.4798784262,57277.08664069225
1045622.4028868154,23491.919262003288,10806.768705632829,957799.9431915167,56212.498246901974
989131.8838260757,9371.849936974304,6606.851909435473,960948.2062827501,46953.5294422322
925463.6948768453,9265.820920005968,4475.279979998967,950587.6196177582,24127.93634352714
847035.048221971,11534.91965516045,5337.160540587009,909373.657881331,24977.99737056609
757383.093886073,13396.332239689447,6075.472879203913,835257.3208492354,30016.203432109196
681436.6909875433,14304.567633141669,6612.986931024068,743827.4416830845,35241.30327566142
628121.0447405479,13767.954637481866,6449.866367995928,658598.4078910908,36241.28572828615
614247.5596219443,11861.289799679993,5787.039416168321,605166.9197104656,33251.60626149054
609650.8515608776,4613.871001227546,3358.530816290818,585083.3269913093,25810.286874093646
576641.0464888081,1589.712185286763,1200.40671773338,562050.9624595998,10169.452684624264
535349.9579612934,683.8076670933564,516.7691675558782,527129.1732599032,3651.4589738462346
487538.444337694,334.98942266113147,248.27601867843103,483836.2227861788,1570.0413338441945
452424.21044045995,479.222606127807,231.33730762538156,451784.5833026071,934.3100909020447
453426.75897390663,600.6074961523176,276.9183831591599,454824.15398463805,1120.1092992149536
533250.3268382412,640.9838239686925,287.2663617555811,535918.429595383,1200.0138259313023
558831.5896153206,382.7378463323184,242.38591239312993,561393.5236220784,1192.9428315190735
606507.2848570016,431.5908183309167,192.6214998724981,609787.5798292637,783.068114343229
646831.9882201059,509.26671827341437,216.43805901294596,650720.947210551,839.3239669958531
622803.2895619895,640.1931139531941,273.7901586054279,626771.1367524271,1038.6366995849783
648151.6352225502,429.73910353267786,257.6783902795169,651455.975986175,1195.74485762037
611324.3144701638,344.80111075303324,162.07160994049562,614433.2272180007,805.6896364418246
501590.80496862606,845.5953166433574,345.75592273366215,507758.9853320626,1209.7177033227024
145660.42852110404,1576.1211564478142,618.09608118156,155102.47601939138,2208.073212758128
14230.788526363674,1770.299309402974,737.7547492474607,7683.719823901485,2084.922159805474
22750.453078631348,2357.6756684609186,1003.254966658336,10726.759987759893,2822.9655137156874
39763.5123257936,4526.447560127981,1815.4098368818372,15539.846294252475,5677.809539987015
99468.93145414995,6661.024535666791,2741.347080143999,47684.49778666747,9706.312233361643
145905.14079103782,4302.708882234099,2652.918698232411,90155.83118930995,14510.66027845403
125694.91661559041,4743.2697322840195,2131.0091488549,80563.99179094932,8517.192366215819
75662.94389935514,6933.169034249193,3056.4615928296284,38262.406472761,10565.689288464391
147079.25585897107,12279.250056892904,5248.503043849704,60809.88619430992,21573.27221018804
283063.02620740805,15705.563712895697,7135.667495334759,133411.77121926085,32284.33618796935
459019.7424234963,16859.096347127324,8010.424804750261,257174.89163055885,39678.20332991645
661580.530942533,16031.593967448369,8114.50676917844,432022.4205770304,43736.94648800199
792451.6129265588,7531.419993789659,5712.4487456348215,625700.0353664453,39891.559619420965
846864.6333356642,3216.333621471082,2542.7302819541123,760559.9270440988,19488.43396905859
871842.6489755495,1700.7525380168966,1305.0254330316563,832301.0515104547,8351.342386816881
862622.4782797543,1015.3499058727867,749.9586614305647,847830.455338131,4330.0608663408075
832020.7195958534,1641.1761587454482,782.3568850042577,829659.6783878269,2991.473266060833
805405.32164116,2529.970571968595,1106.8565096029813,811423.2176053135,4515.316863753205
773436.8261046868,3611.79711705337,1548.1074007675477,779112.2020993045,6934.415791567087
751085.2427461247,2578.986514915787,1529.5625575653585,737051.9466647651,8226.573786486937
681166.9600239056,2427.221657082846,1042.9910735536769,658239.5748542513,5016.801184856751
681370.7498105884,2920.849192209632,1236.2609131431457,662155.04007004,5341.926677123846
644191.0693463685,3948.501944274734,1644.1979783389197,635904.0464800717,7017.230642509625
599549.2910123059,3015.0906064678434,1742.7831978373886,592428.259121346,8884.20242288112
612930.5312141521,1949.0122099879986,935.5945484374197,609095.0238601711,6103.013374578713
478820.21613591484,3291.3267703385222,1369.5275513775473,470322.1580706168,5500.248222971154
225066.80758037817,3771.132304205222,1621.2029099430047,234738.76348053204,5585.856784029188
198739.4031876687,4604.658025378777,2026.5479193334666,164389.3140706635,7251.756996609804
159777.5705423024,5553.475498212393,2493.188759437988,124400.72911164594,8930.193839131967
207929.26226707367,8112.968708345418,3543.036801137507,147197.78879493868,14358.33562782133
306704.32945606357,11011.003392959681,4881.765602877648,204376.46286614146,21721.31519605722
394289.9828606542,6574.788052992668,4392.318762875648,287857.7873722455,27451.269858430358
463153.0080195996,6023.502904822732,2791.5951429471443,363786.7406211919,16963.097154607807
555976.8635764179,7797.178779216408,3534.1735347542162,435385.67183075094,16081.416571825992
642979.5967670283,9075.031290754423,4167.590717933349,514753.8783263117,19673.368601940016
727065.9048792466,10235.458343307197,4694.23249113449,594800.4444063791,22842.947073393512
820720.5826790293,11224.335836701839,5199.506500262475,686406.7070247942,25880.736266750588
934910.2480141793,12201.592482101601,5670.011813550641,798228.3879158336,29167.04199846006
1032166.304839234,7062.071860270562,4706.299930836611,925839.7172006418,30660.31969166171
1106501.314999548,3039.1645022251255,2192.7014090604503,1047963.5376575652,17800.17892869646
1150084.3891787513,1525.7051940497097,1091.562807700389,1124637.5806439745,7716.502101265055
1125386.5115937376,840.67261138057,588.7918501525097,1120005.9990183392,3781.9233061427985
1057685.928870208,1235.0219133731655,556.1134439821993,1059963.8210199322,2352.6728145182155
983445.5432234029,1789.259504372692,772.1690013475817,980454.2235109304,3161.171736364305
1018112.770708907,2270.2460480999143,946.0839478949065,1009202.2452830675,4100.530215300714
1117189.7987335916,1529.8825625056295,863.1297857867976,1111798.6834141612,4102.509483224171
1132169.7356635807,1365.5771698584915,574.5553713585621,1137809.635357971,2515.3493972198603
1119066.6160395104,1882.2742923921178,768.9758237911749,1135631.457272959,3011.2387986999483
1118306.1106496924,2637.338755315279,1049.5263732561496,1140014.3677655058,4166.566994259725
1073125.5591769628,2422.0897949872674,1281.8450998324745,1092381.9416029898,5763.876473573647
1123777.137313664,1247.3503675958743,667.0441434046663,1142691.5994649366,4455.364038241912
772070.6088264474,2504.3162615730607,1001.2782407020468,778980.4681533963,3715.378112655641
366683.9170465495,3205.855957235354,1322.5872164383202,358202.7558733699,4563.834085944319
182615.34402217626,4031.716725733763,1663.4453562678334,175391.6424867636,5303.180893482194
82127.26892983635,5053.825734646759,2156.7257526651338,67926.08383016853,6818.106443072154
139044.35609280295,9523.00255012746,3900.3393167433323,85444.1333138555,14796.778918456024
266584.49177076883,14908.909581439097,6199.037905192794,143731.60480064433,27078.43093018656
108187.44154087432,5422.183139154459,3584.762453162666,64927.11627757358,14233.3690692434
78139.1648617403,4701.911595579696,2397.9280619805977,47572.38462561998,10683.174548717425
128027.1551588564,7581.737237861871,3568.1369524251036,70650.48282810123,13538.553025161214
209201.56655290557,10001.952295364725,4752.331305675236,117790.35739686785,20209.825359708022
315216.7383733086,11271.367501752562,5562.723959788009,192650.83342614773,26137.09596870806
443710.91197227605,11467.48066321071,5859.4019230736585,299554.62685234053,29466.9986499324
576131.8279478974,10857.8080222411,5755.981115055798,426161.0131294368,29881.012806417726
679452.5512715634,6495.464320005958,4762.697333144118,561439.5433712673,28492.180768935934
713833.5322831731,2627.3285570253424,2075.386258090459,654728.6171904982,16195.9184669234
734086.6339408987,1328.7196469198261,1029.0493071628619,706050.4674688518,6780.119914293222
769168.2629751918,734.6275236536819,568.0817065828307,756455.4058222007,3377.8269861893264
811816.6165091912,870.6832661408351,446.7447066728276,806149.1561451677,1958.1501045027194
824372.9481774537,1231.8370874318514,583.0093024026199,825091.448331578,2335.8703006248074
815055.4696843755,1500.8510273413553,685.4456825241269,820551.0606754733,2967.945617218354
790725.055354944,1374.0332108505447,734.2810627506384,797039.4949029039,3449.0736432596427
786508.5555265549,1020.2191153932673,474.5398351517591,792363.629735787,2414.4376410420655
789194.7001184063,1321.4083217135867,580.7377744487184,797651.5936283929,2419.662691774585
761901.3063648132,1665.3193836666803,723.2434509500298,772166.9356089551,3023.791898834937
702389.066343017,1741.4537264838386,928.4501039027031,712141.2954228715,3867.2024842841993
702687.3248641553,734.1672693009533,492.05703684183885,708926.6984178238,3271.1391162532836
278120.507687961,1675.4795135731788,732.2252445397198,292125.4121621049,2843.6678419521027
68666.54307483116,1390.5570848142881,633.5906351717634,65362.25573088398,1764.0381096554777
83363.56836571533,2464.244786676871,1082.3130467623396,70603.18888919482,4004.2265264862904
116395.65610720287,3996.2804080103897,1660.2162080006483,85644.34506782642,7115.9246617306135
179765.86321985803,6034.067897144857,2492.99940474774,119613.90860147115,11293.881803600181
287953.4258912912,8621.904915143617,3529.14785707035,183322.41368667994,16948.568634309075
428787.751636019,7139.464101165016,4132.439533936703,292351.00142350764,23788.356394117363
542358.8274709351,5165.1957883669265,2379.4796266213407,416115.759376639,17964.399343077075
718991.4598077685,7610.433165298318,3128.990691432006,547765.7310141398,15387.766464500852
952863.744587232,10340.242329293933,4261.583394529713,723783.5682771141,21263.082882321538
1258616.113251255,13513.335836389306,5598.948863443211,957495.6856296738,28754.411608330447
278479.0325568641,9390.995979548905,4209.320966048045,187751.5946913223,21922.66782330132
187694.83748865387,7540.752537524379,3561.214863340692,120594.82210978451,14351.205858170348
314548.96297764574,6864.908035391776,4321.214364495736,218893.0190099497,22102.559207070375
513398.2391465326,3507.8395822766333,2524.244124166203,419936.08649807307,20058.413814441974
627621.6494898363,1820.4531224536233,1322.2891022051047,561953.5293100434,9797.149318403488
607465.6923074559,1002.1035979398742,707.4304050977546,568991.159509275,4772.241573856218
558409.450288903,1155.3255510375595,548.9283235261694,529118.494240712,2616.0838880343977
502708.77318409685,1799.7017928396594,784.9784216310684,473490.7758330331,3084.512501502562
415957.3874712828,2474.1246166208307,1012.8470078278872,391707.40605820407,4237.385789999487
366484.48286925355,2759.0363152132436,1234.629333056656,347353.6298488885,5327.431422368625
353202.598498714,2165.231155655293,882.4117921796269,342703.14692477963,4680.5517000224945
332029.3767758777,3058.5730157282724,1172.8640497999872,324606.2706245704,5008.094185806572
208166.91291002327,3266.3835716185786,1249.0183467948445,209893.1614915137,5204.545386269313
92458.51746651274,2902.228282774151,1238.0025856892928,74754.73797093786,5036.71064270961
54413.05670321276,851.1398367418972,520.6173340642057,41409.98229870509,3359.8546931246524
50816.4504473201,1350.6149795388806,520.3861314665734,35888.85697344627,1913.796740677036
58506.43639777998,1938.8719391744728,712.4862671108592,38998.77595438818,2648.9321056052863
65867.92546791368,2689.8201461173485,957.9399855767814,39876.39119399677,3675.9176670433462
64415.197294225145,3205.6616177583887,1138.525352577626,36457.06165965996,4234.579408848026
67173.62799583736,3975.586085664291,1393.8375318140945,34951.39226257287,5160.007444809712
78722.64302315118,5204.497740397001,1810.9669479248944,37188.604773015446,6631.55476003552
97924.94258150632,4619.347205037703,2226.4113425571268,49542.12300965946,9294.853212410579
107779.2411259334,3402.800089901987,1320.5905972798507,65283.52629830458,7965.406921856039
150350.66457161904,6722.802520623529,2285.7735926796468,83144.59371078311,7951.881783329163
241289.3402039078,12592.201373766282,4194.40050032247,122244.79856222695,15406.188969758452
410942.57775978494,21673.12402256108,7496.0492959747935,202965.34348527086,27896.741153447812
729052.7965127864,36048.35736874604,12943.419296242218,357569.89183875115,52121.11551936617
1295647.886488067,55212.21340966785,20713.399248002235,657762.5507567318,91916.36572076318
2010606.2378038156,51041.26217869868,27269.444774176278,1169509.0033737547,141974.65600191013
2371272.2710756054,20251.04108524433,13520.425790729645,1771500.4786934438,121211.3497452368
2453494.8781314227,9166.137492914704,6330.254112503168,2092835.9471923006,53181.8726055401
2228282.7272029393,4967.115488084416,3310.376974848757,2044857.1017675311,24083.42987697133
2005189.8919392012,6242.008939884529,2742.193341577084,1897053.0751835043,13561.00594060705
1921026.658883945,13327.659262123136,5182.280512815421,1829464.4827764528,19490.39401569071
2052024.6187589217,25765.349134166598,9741.248873443645,1945028.1461767422,40244.725703222655
2543983.282532514,44259.337076351105,16910.268748934894,2405851.2687631254,75997.54573503652
3330914.141586811,38050.68072427487,15062.506376196303,3336792.446519754,92973.21786368321
3819531.3511343324,71651.18442865911,25743.389553675235,4342416.6652030405,112725.28547426338
3041621.5412241677,137068.3612468524,48667.91370056253,4170835.8301906167,219100.1635064733
1806991.6610547039,176936.16103364262,67401.29539636736,2638553.132738573,337221.19000417873
1440053.1802343023,50063.94462752885,31394.18819564986,1656702.1253962656,282749.0267735774
1889668.5089863457,49161.696289574604,19644.767911833434,2258438.3160155523,108871.04302731139
1113758.5708562902,20610.254620928514,8851.701061013004,1268822.7256494593,38854.69999999746
856528.5065838286,15420.389461910643,7708.259782426588,858697.0975375805,36711.3925201859
796354.926249101,14188.838453520164,6637.233842452149,926466.9831140978,26122.931790589606
641681.3253759434,17247.489740864523,8066.4195329141985,781658.4180803392,38424.79496468542
13341.418529286506,3740.628622328629,2490.0902460723228,5406.8450709509425,2745.895325766273
36789.43575898732,3805.2975944697437,2865.387892832329,17333.77514491717,10159.539224001215
54686.57854712476,2214.2393898669998,1574.886312065602,36885.8438431925,8780.426114483242
78414.84799087736,2692.8005939071595,1616.3234906520313,55623.54212498403,6447.7429048227505
104041.24647463362,2842.8747395769656,1648.814765698285,77012.84832016542,7259.053097414864
122590.4117648981,2824.417562868149,1592.5257251637624,94807.26712225372,7179.408356727907
148213.76012970318,2815.586531924104,1569.8086030700674,117169.04847142306,7293.989552587644
177985.809816369,2823.977362265615,1517.6613709785572,143994.65304040225,7325.283460883062
214286.8659733755,2375.1331372343684,1470.5413781089,178433.91401566105,7488.543176908843
228110.3895007135,898.8136368593366,684.9402525226335,205999.7864887646,5286.738434359206
229389.30160001767,436.2341790689559,331.69231701335656,216156.793216101,2290.7347444872253
222691.988771749,220.3662641907105,164.72623467173403,215670.76148405112,1041.7137686659305
214631.7495578389,197.1863270138465,103.23595407520311,210754.55932835783,489.04826512324973
215820.00122313882,301.8954846717689,142.788781036552,212429.5653227034,512.1205034626697
216809.53420364796,384.04331816590934,171.40359277714168,213940.6398087453,660.3544240812208
221480.46537736696,439.88007071353286,195.2962888119407,218800.92894320333,747.9973190634533
225456.5210285274,384.6056467223353,177.78809864493445,223019.01031179307,845.9262235012066
233103.10377118835,629.4939642582137,269.51882793139964,230356.35458691293,955.0734635831732
227584.6725806272,875.6949609455465,356.51253306415066,224336.86117049627,1337.195524853747
240179.13107255253,1046.9147047352744,411.355226338815,233858.67789017485,1596.4362968148191
179117.40795870827,387.7479518350943,232.33933007650157,173112.88083541862,1533.9302134706804
136179.59476204801,456.7523647782397,175.99555033751656,131766.4332103706,662.0509392569606
181986.67982326847,780.4286829116443,297.37247053352434,176932.75518732067,1008.3108278188837
195620.37700003898,1269.0995632881722,469.1614478223908,188177.56448293792,1600.797572316115
225480.55196087435,2284.414306652821,825.1575483749202,211457.41348755083,2902.312046392316
260644.7673711286,4301.199374466231,1539.8331039527102,234769.78154023836,5430.511700584977
312212.00307286327,8577.234777738935,3053.207034849247,256551.74848130325,11271.951590219553
404301.3669479473,11823.809588476957,5129.100963688174,302382.03965389077,20292.744728426485
457832.2081336853,6907.816723273643,3325.1311289939426,365464.56284492445,22660.7001627583
557105.422953535,14254.224016138241,4929.0080391794645,414264.1724583728,19329.11337184618
675845.3349091855,23607.79654821739,8096.341777766411,462051.0669910989,32132.546406297923
895132.2029335884,37711.41447852127,13122.111299314816,553759.7562471728,54519.16084940251
1297620.973766281,53749.91552615392,19565.097056612856,763004.203573175,86211.54710883275
1958918.9674570162,70306.5944908022,27534.558783939246,1155597.080884734,131365.10243287138
3020975.548824533,76531.61401621073,36877.55094024428,1875697.7508185953,198337.66207710135
4037372.719035887,28784.417619318414,20260.326319113537,3089542.90527116,200940.46190059162
4661907.160485221,11053.064531466473,8223.036884634208,4055538.1385088763,83147.57940536787
4127815.9898664886,4402.571149734969,3199.7039258938175,3877988.034166152,27012.178327794147
3263503.799426862,4176.394751335076,2005.8849725261207,3190279.046992296,11128.503708375423
2714523.3270503664,9307.615430761509,3564.122944624742,2751657.799698089,12994.343523416112
2768757.018211816,20163.798880944156,7276.303984789273,2979929.260678207,27533.833822080975
2626162.2939937063,39282.19605044268,13872.747266323368,3042426.871089594,56514.08150651274
1673321.1699760894,23756.513766165874,9774.124370528485,1792783.7607561324,59822.72211786568
1331189.5063776793,29686.363713695762,11731.4987976498,1356546.3813544258,53704.83730537521
1199879.8244054017,30550.788211108065,12797.918097842403,1131294.3861249767,61647.77016094545
1188685.745447664,26453.684513975775,12010.081821588547,1078286.8705825314,60633.95620064956
1165132.7789961312,10680.992849642493,7363.65703604177,1121193.8592827565,54668.80145943318
1115519.5648166004,10354.111531054046,4864.24823378919,1133858.1148863866,25387.288014198464
938123.5459368017,12737.284064100715,5788.68267357122,1011354.7337366941,25689.515064393065
754790.2500113774,14738.398919946054,6633.08083643944,837606.9247697475,30573.719339156803
593501.0484521238,13850.85186298307,6556.201502865125,658409.2059652305,31018.18226341026
470959.8905666864,11359.913732926643,5794.744896434806,493281.1581754171,27962.431968396017
493431.9415509903,10207.570032299145,5199.550615570755,503917.90025594964,25900.397781666445
522309.1158421805,10161.242751727626,5190.9538441322775,551376.6397412253,27119.419626358824
509840.34907104354,3479.1591967998647,2634.882251550083,527966.6964147561,20721.38192967396
482394.6010936944,3961.5609790089607,2036.9512153107548,498192.6576852789,10365.68462099106
459621.8266502301,3810.103190119485,1908.6522956122744,466609.51670614525,9562.35351961347
453541.07628875104,3688.2371345667893,1835.5644100179927,455831.62495843734,9300.776331514055
459794.82727596234,3586.88922023853,1777.2459973398436,459094.2382455029,9149.288451462604
467584.2480599141,3547.641358067923,1739.7212095704774,465106.0232688027,8972.128186369288
458559.39857631864,3610.7403873968997,1730.146095054766,453930.8271432961,9205.24619824744
385877.1822235489,1301.2757320840979,916.665403647681,377990.94400347676,7552.032237989386
230602.26498318778,453.49771248313726,333.02161824091246,225291.8311071458,2544.8103689579802
100797.59632356599,181.5181044027441,133.0012500625034,98506.21398819664,815.3009578378798
39399.76421185052,108.65225229011635,65.04603549177439,38161.24355615813,345.06048180158996
32725.712681634122,166.308994047199,79.46150227261226,31306.83999799023,283.51961389069174
30030.26043277178,199.86699528726734,89.80748973448456,28448.888418718067,340.08169002200424
29888.72308715435,192.95487242111992,84.16883708185354,28319.0451627556,327.7726321091031
31276.960453420306,113.45255978799153,60.817928293911876,30252.49796006047,307.5896119180967
33807.299612658,194.09173862693507,85.33698443922103,32504.429064750813,288.1683026551334
37285.82444961247,281.33662279118124,119.36310639531723,35388.528616340955,423.2048333391656
