S,E,I,R,H
1292617.4539262536,28562.936455720384,16931.889424461144,1085804.3966023212,1408603.1053877205
1542647.6408130766,23901.433740584544,9583.389620858477,1269542.6915981716,76360.13847188403
1190996.6010988597,6064.319113233242,2258.9428214510667,1151990.9963630093,10712.49488838443
1115930.6042696557,5211.112997927422,1971.3956366218379,1109292.6899608,8534.348308525428
1144128.3692934604,6880.487208437895,2590.9059543751982,1153107.106765648,10676.800506522804
1115306.7336778818,9695.090772288586,3545.194138204404,1140014.280667622,14688.073198499806
1064042.441333021,13945.471266660874,5079.896647309942,1091933.8896689587,21401.430842719714
1015817.6876018204,19577.02765913289,7218.55368567431,1032858.1584789241,31016.807588689302
979203.9969972884,8793.711656680336,5039.358232689108,975604.4272280704,35474.436257773006
954788.5088166362,12716.3693353643,4724.347280724243,938143.9513574762,22861.565038891895
907064.1244316555,18367.51384680226,6745.167385666786,869624.0180001042,29026.686094614983
737967.3061886734,23142.566039301844,8414.112641632064,725472.7095634359,36571.60289725505
514038.5896913953,30953.155455210286,11433.67980028755,440729.93950672715,51454.19488874433
573453.3653262641,33346.24908723198,13202.316115804988,313856.99458492076,63083.451500872834
836616.2195905678,31651.073592389504,13362.043759165459,454188.8936464819,68768.54198969677
919970.765035192,11249.288032391643,7617.466026298828,646979.224814346,60853.78991700579
939261.0588489288,4588.7754939346705,3205.9762499100248,781661.7223317908,26764.018172898424
937705.9290292455,2351.2272028001353,1644.0096754837575,851842.5947994906,11630.287632079058
917879.2548217365,1493.9317729786403,1013.6686517300868,870903.3812483583,6088.1406100279955
928272.5102704448,3511.339330944054,1495.8413168558436,886693.7825386922,5472.762915443259
963990.4957933879,6507.039321463522,2644.248882204102,918458.0608069559,10426.02381756833
1053302.3320760455,11346.347495124726,4377.8916768938825,992601.1048669409,18796.01450328518
1181023.9093224027,8728.203944894705,5026.622241102045,1118761.5951507962,30636.120828751482
1331318.6547272364,18098.655190757017,6784.418386909336,1279075.1473276096,31624.853180249247
1335162.4707843075,32769.58207426473,11999.608356795412,1285935.540088508,55678.53593838685
1268153.287850624,47511.08435115489,17747.272085914366,1083326.626248189,85570.37786864417
1240892.4964436116,18456.48810790095,10827.596030361692,1019648.6474048125,73315.21647857381
1083881.30827631,9696.696964785762,4088.4431211560745,958821.7873408777,28171.02322563881
949624.9832918659,12020.879199737541,4756.169806240297,853577.6079682396,20503.709099363932
978461.5637662692,16260.150370678619,6420.193997539866,884441.9616907834,28347.983280961587
1006235.5745892238,21589.889166395667,8747.466666110726,881971.1799237789,40366.77958697702
1074934.0525372312,25532.80451016312,10753.337993609674,932195.9254752727,51635.60089520478
1140063.375026507,27441.917172536014,11936.022032461598,998266.0639008713,60609.1884930022
1087631.2970032385,22932.645675681422,10699.627653260226,999300.3676623807,54435.13856092556
1012466.1716253825,9589.219154707615,6666.1712098004655,994183.6083142824,47501.41629801235
939140.4644953877,9700.622938344419,4599.4338276913795,974351.2146201683,25012.502015090784
